drv,samp
-28.25441201407739,2.0432742249433886
-26.808898705819956,2.0432742249433886
-23.28304346193181,2.0432742249433886
-25.23665515434186,2.0432742249433886
-25.628541712205333,2.0432742249433886
-23.856535330247425,2.0432742249433886
-21.888190803649195,2.0432742249433886
-20.528669718540186,2.0432742249433886
-22.03074504011056,2.0432742249433886
-25.91580936266473,2.0432742249433886
-23.44850390846659,2.0432742249433886
-25.58548328870347,2.0432742249433886
-28.579446412666584,2.0432742249433886
-29.38306951307095,2.0432742249433886
-29.73886500495246,2.0432742249433886
-29.446535946080985,2.0432742249433886
-29.73869624625877,2.0432742249433886
-30.094032764511212,2.0432742249433886
-26.247176088548258,2.0432742249433886
-27.187067642581496,2.0432742249433886
-26.84307508612892,2.0432742249433886
-27.073609264206425,2.0432742249433886
-28.475257857944598,2.0432742249433886
-24.774482761312356,2.0432742249433886
-26.35993027474069,2.0432742249433886
-28.586018548763604,2.0432742249433886
-29.216286001907974,2.0432742249433886
-24.654826079430677,2.0432742249433886
-27.924120890476843,2.0432742249433886
-21.488986833781382,2.0432742249433886
-27.777894949842448,2.0432742249433886
-28.953806080753566,2.0432742249433886
-31.07270739996875,2.0432742249433886
-26.70821280268592,2.0432742249433886
-27.623503414783045,2.0432742249433886
-24.705196624700875,2.0432742249433886
-27.0773370009465,2.0432742249433886
-27.771140062093764,2.0432742249433886
-33.35347732223454,2.0432742249433886
-29.291446526750406,2.0432742249433886
-29.948573498028054,2.0432742249433886
-29.787885561609073,2.0432742249433886
-28.902035354678446,2.0432742249433886
-25.52104504518411,2.0432742249433886
-28.583898546165074,2.0432742249433886
-30.649144904440618,2.0432742249433886
-33.31687497811254,2.0432742249433886
-32.94237364454057,2.0432742249433886
-28.858723847411966,2.0432742249433886
-32.984023110074304,2.0432742249433886
-30.48313582453011,2.0432742249433886
-26.829324009079755,2.0432742249433886
-30.166853350087877,2.0432742249433886
-29.842928198247137,2.0432742249433886
-29.26524436609907,2.0432742249433886
-27.36768208474041,2.0432742249433886
-26.14587505952113,2.0432742249433886
-28.348294370955955,2.0432742249433886
-29.76741783714533,2.0432742249433886
-26.43695209501675,2.0432742249433886
-26.139600367176627,2.0432742249433886
-30.729053565027243,2.0432742249433886
-26.529639378898537,2.0432742249433886
-32.027050551309,2.0432742249433886
-32.02150706553266,2.0432742249433886
-35.48299254867152,2.0432742249433886
-29.182067215720963,2.0432742249433886
-35.1795425297023,2.0432742249433886
-32.107123800519275,2.0432742249433886
-37.17204039004673,2.0432742249433886
-33.900431808396206,2.0432742249433886
-35.69040392306215,2.0432742249433886
-33.424140003660796,2.0432742249433886
-32.473506356049256,2.0432742249433886
-27.170289871101886,2.0432742249433886
-29.631411404330265,2.0432742249433886
-30.61435581532487,2.0432742249433886
-30.864007549143935,2.0432742249433886
-28.285926439526065,2.0432742249433886
-31.275736652360138,2.0432742249433886
-30.161126706351524,2.0432742249433886
-30.908176767050236,2.0432742249433886
-32.13381935970324,2.0432742249433886
-33.90359267729741,2.0432742249433886
-32.238539418932305,2.0432742249433886
-34.753941052504615,2.0432742249433886
-35.40249209964145,2.0432742249433886
-40.401980471039224,2.0432742249433886
-36.18777040012378,2.0432742249433886
-41.10337724115652,2.0432742249433886
-39.54255200898956,2.0432742249433886
-36.68495261811006,2.0432742249433886
-32.7247053547685,2.0432742249433886
-33.679732876220555,2.0432742249433886
-35.849032192403115,2.0432742249433886
-33.97685338939107,2.0432742249433886
-35.78763225075136,2.0432742249433886
-33.85318787982658,2.0432742249433886
-34.144046352889035,2.0432742249433886
-28.149480472853952,2.0432742249433886
-32.99162821006519,2.0432742249433886
-32.599992536565026,2.0432742249433886
-35.31406379340106,2.0432742249433886
-37.28932326429697,2.0432742249433886
-41.4301946386617,2.0432742249433886
-37.504569912086936,2.0432742249433886
-43.775582995539025,2.0432742249433886
-31.873258711687185,2.0432742249433886
-36.39542204685608,2.0432742249433886
-33.69242752524906,2.0432742249433886
-34.25058378261133,2.0432742249433886
-26.532285907466303,2.0432742249433886
