A,e_A
2258.837477070486329,0.016823644463635
30603.013139652459358,0.653374594318792
409.534549319272628,20.680414999830031
8095.104564991313964,256.371487004576181
3038.885872837156057,5481.391337918215868
-470.301575009842054,2.488311969592738
1929.727112533524632,221.616975286506232
-65673.354174137115479,17508.122403706685873
164802.450775146484375,603259.748491620062850
-3787845.357177734375000,32749839.635672036558390
-8602.662875827401876,84.769188089525727
-265.652168642729521,1966.871872199607196
-15726.877922534942627,28693.718207229823747
127124.271143913269043,420904.538998721691314
-41442.906744003295898,7187.010875051830226
66680.462310314178467,168619.096201158536132
-526033.846138000488281,1716012.070083688944578
8387833.817932128906250,33873160.752945832908154
-3641928.265029907226562,510372.556733620702289
-890043.575454711914062,5678769.330612055025995
-41633308.641113281250000,107869052.813197240233421
-3710487.247070312500000,18247387.371394868940115
35591093.054687500000000,327872351.334438562393188
-576070163.968750000000000,953956570.778386831283569
