2457476.6731 8807.94 87.302 nan nan nan car-20160329T03h55m06s-sci-gtoc-vis.fits
2457488.6817 15724.7 86.7859 nan nan nan car-20160410T04h05m51s-sci-gtoc-vis.fits
2457505.61165 15799.8 99.5053 nan nan nan car-20160427T02h23m30s-sci-gtoc-vis.fits
2457510.60813 15781.6 94.0528 nan nan nan car-20160502T02h18m52s-sci-gtoc-vis.fits
2457534.5529 15511.1 640.207 nan nan nan car-20160526T00h53m57s-sci-gtoc-vis.fits
2457540.51933 41850.8 676.238 nan nan nan car-20160601T00h08m34s-sci-gtoc-vis.fits
2457554.47568 15835.4 91.6298 nan nan nan car-20160614T23h04m01s-sci-gtoc-vis.fits
2457574.44971 15744.0 703.368 nan nan nan car-20160704T22h30m47s-sci-gtoc-vis.fits
2457594.39879 15635.9 547.517 nan nan nan car-20160724T21h23m36s-sci-gtoc-vis.fits
2457596.4203 15819.3 89.4585 nan nan nan car-20160726T21h54m04s-sci-gtoc-vis.fits
2457614.36867 15551.2 523.669 nan nan nan car-20160813T20h46m17s-sci-gtoc-vis.fits
2457643.31317 15760.0 88.9149 nan nan nan car-20160911T19h20m53s-sci-gtoc-vis.fits
2457644.30849 15867.5 285.094 nan nan nan car-20160912T19h14m25s-sci-gtoc-vis.fits
2458290.5613 15788.1 95.3978 nan nan nan car-20180621T01h03m53s-sci-gtoc-vis.fits
2458316.4233 15810.0 80.246 nan nan nan car-20180716T21h51m07s-sci-gtoc-vis.fits
2458336.42547 15938.1 273.897 nan nan nan car-20180805T21h51m03s-sci-gtoc-vis.fits
2458349.37922 15887.0 244.239 nan nan nan car-20180818T20h50m14s-sci-gtoc-vis.fits
2458529.73302 15758.3 81.5081 nan nan nan car-20190215T05h25m31s-sci-gtoc-vis.fits
2458556.69789 15814.8 88.9438 nan nan nan car-20190314T04h27m17s-sci-gtoc-vis.fits
2458590.59438 15791.2 99.0112 nan nan nan car-20190417T01h57m53s-sci-gtoc-vis.fits
2458610.53706 15791.9 92.3989 nan nan nan car-20190507T00h29m39s-sci-gtoc-vis.fits
2458641.51193 15795.3 99.4734 nan nan nan car-20190606T23h52m26s-sci-gtoc-vis.fits
2458663.4554 15937.7 275.263 nan nan nan car-20190628T22h33m20s-sci-gtoc-vis.fits
