wlc,wll,posc,posm,posme,posmy,order,flag
5175.75535233,5175.76055339,0.00000000,1537.00000000,0.00000000,25.75699162,118,4
5182.10991068,5182.10933371,1813.00148934,1813.02697992,0.02313261,30.68646451,118,0
5182.32142579,5182.32049588,1822.33589800,1822.37702742,0.01556316,30.81755589,118,0
5186.01437904,5186.01505343,1987.45293061,1987.42247124,0.04533911,32.79303142,118,0
5186.16016636,5186.15775082,0.00000000,1994.00000000,0.00000000,32.85914827,118,4
5190.64555244,5190.64778331,2199.53443022,2199.43087807,0.04271941,34.48420549,118,0
5192.95921414,5192.95913527,2307.59036178,2307.59407570,0.01707584,35.02239602,118,0
5193.44824957,5193.44805687,2330.64870087,2330.65780249,0.02860901,35.11081656,118,0
5195.34921998,5195.34150094,0.00000000,2421.00000000,0.00000000,35.37138854,118,4
5199.43933815,5199.44224981,2619.38055820,2619.23747382,0.04799957,35.48269692,118,0
5202.91084608,5202.90437392,0.00000000,2791.93293100,0.11037237,35.07930207,118,0
5204.64838693,5204.63842920,0.00000000,2880.00000000,0.00000000,34.69341707,118,4
5206.60774182,5206.61196877,0.00000000,2980.68934289,0.06268583,34.09845607,118,0
5207.46078974,5207.44655664,0.00000000,3025.00000000,0.00000000,33.78297787,118,4
5209.23626383,5209.23637960,3118.15838329,3118.15226628,0.01972796,33.00836503,118,0
5214.17233683,5214.18357616,0.00000000,1294.00000000,0.00000000,54.61939534,117,4
5216.63169066,5216.63177488,1395.87824797,1395.87473841,0.01378814,57.03533025,117,0
5218.38634437,5218.38634606,1469.29307045,1469.29299919,0.02312269,58.66526683,117,0
5220.00296572,5220.00089976,1537.42984617,1537.51738019,0.04501030,60.09486637,117,0
5227.94277207,5227.94224367,1880.96088766,1880.98423827,0.04284718,66.00782272,117,0
5231.75508945,5231.75142885,0.00000000,2051.27172852,0.00000000,68.11983411,117,2
5180.42496746,5232.45594910,0.00000000,-1.00000000,0.00000000,10.65871773,117,4
5233.62641523,5233.62651274,2136.23420801,2136.22975613,0.01857419,68.96519996,117,0
5234.25942103,5234.25993874,2165.20901767,2165.18528991,0.00730692,69.22133672,117,0
5235.61643339,5235.61642150,2227.64196980,2227.64251910,0.06123258,69.71819905,117,0
5240.81705484,5240.81717539,2471.88212929,2471.87637280,0.02150767,70.92616381,117,0
5241.46934695,5241.46900990,2503.08207335,2503.09824090,0.01874664,70.99574579,117,0
5243.24395231,5243.24415191,2588.70637011,2588.69668597,0.01855859,71.08751883,117,0
5243.78473722,5243.77132820,0.00000000,2615.00000000,0.00000000,71.08656239,117,4
5246.14698010,5246.14447602,0.00000000,2731.00000000,0.00000000,70.91879660,117,5
5249.10803881,5249.10399466,0.00000000,2879.17504883,0.00000000,70.31717756,117,2
5249.48760740,5249.48780406,2898.39891401,2898.38894038,0.02115939,70.20742199,117,0
