gj3512;G 234-45;08 41 20.1289475639 +59 29 50.444849212;-260.421  -1279.613  [0.129 0.125 90];105.3856 [0.0944] A 2018yCat.1345....0G;v:~ 8 (Opt) C [4] 2014AJ....147...20N


