gj133;G 245-71;03 21 21.7794053122 +79 58 02.154836577;410.315  287.780  [0.059 0.065 90];71.7575 [0.0400] A 2018yCat.1345....0G;v:spectroscopic -13.52 (Opt) A [0.29] 2018yCat.1345....0G


