wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.22590769,5177.23024576,0.00000000,1600.29977413,0.19612319,7.57550040,0.01998409,0.01998411,38600,118,1
5177.35611255,5177.36440498,0.00000000,1605.90630512,0.37063877,7.66408317,0.01998408,0.01998411,38599,118,1
5177.51059094,5177.49857116,0.00000000,1612.56296104,0.19468835,7.76915585,0.01998416,0.01998411,38598,118,1
5177.63458131,5177.63274428,0.00000000,1617.90972628,0.16657147,7.85346432,0.01998412,0.01998411,38597,118,1
5177.76211214,5177.76692436,0.00000000,1623.41277138,0.00820585,7.94014778,0.01998409,0.01998411,38596,118,1
5177.87691874,nan,0.00000000,1628.36989221,0.16368255,8.01814872,0.01998505,0.01998411,38597,118,1
5178.03106055,5178.03530537,0.00000000,1635.03011075,0.11692498,8.12281486,0.01998409,0.01998411,38594,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.20081118,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.23217184,nan,0.00000000,-2147483648,118,1
5178.31187952,5178.30371421,0.00000000,1647.17768007,0.33772767,8.31328486,0.01998414,0.01998411,38592,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.38872997,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.41999029,nan,0.00000000,-2147483648,118,1
5178.56777279,5178.57215086,0.00000000,1658.26263814,0.27771622,8.48655604,0.01998409,0.01998411,38590,118,1
5178.70283680,5178.70637962,0.00000000,1664.11945913,0.10732070,8.57787877,0.01998410,0.01998411,38589,118,1
5178.83614110,5178.84061534,0.00000000,1669.90406806,0.17529358,8.66791172,0.01998409,0.01998411,38588,118,1
5178.98621680,5178.97485802,0.00000000,1676.42133521,0.29064538,8.76914331,0.01998415,0.01998411,38587,118,1
5179.11310260,5179.10910765,0.00000000,1681.93558660,0.15870944,8.85461816,0.01998413,0.01998411,38586,118,1
5179.24262297,5179.24336424,1687.59211476,1687.55987062,0.13089503,8.94162423,0.01998411,0.01998411,38585,118,0
5179.37598169,5179.37762780,1693.43444349,1693.36279016,0.12408498,9.03120192,0.01998410,0.01998411,38584,118,0
5179.37598169,5179.37762780,1693.43444349,1693.36279016,0.12408498,9.03120192,0.01998410,0.01998411,38584,118,0
5179.50697351,5179.51189831,0.00000000,1699.07625351,0.10246776,9.11920112,0.01998409,0.01998411,38583,118,1
5179.63572938,5179.64617578,0.00000000,1704.68731004,0.21720078,9.20542530,0.01998407,0.01998411,38582,118,1
5179.79140665,5179.78046021,0.00000000,1711.47672497,0.03765928,9.30948547,0.01998415,0.01998411,38581,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.39391265,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.47015982,nan,0.00000000,-2147483648,118,1
5180.18443599,5180.18335528,1728.58439377,1728.63164638,0.09440858,9.57101454,0.01998411,0.01998411,38578,118,0
5180.18443599,5180.18335528,1728.58439377,1728.63164638,0.09440858,9.57101454,0.01998411,0.01998411,38578,118,0
5180.32366952,5180.31766757,0.00000000,1734.73261291,0.22715156,9.66351410,0.01998413,0.01998411,38577,118,1
5180.46123963,nan,0.00000000,1740.75420939,0.22963383,9.75453455,0.01998415,0.01998411,38576,118,1
5180.57238538,5180.58631302,0.00000000,1745.62244147,0.20510214,9.82791539,0.01998406,0.01998411,38575,118,1
5180.57238538,5180.58631302,0.00000000,1745.62244147,0.20510214,9.82791539,0.01998406,0.01998411,38575,118,1
5180.71747589,5180.72064620,0.00000000,1751.98186125,0.17618763,9.92348900,0.01998410,0.01998411,38574,118,1
5180.88123669,nan,0.00000000,1759.16560445,0.07979347,10.03105271,0.01998473,0.01998411,38574,118,1
5180.88123669,nan,0.00000000,1759.16560445,0.07979347,10.03105271,0.01998473,0.01998411,38574,118,1
5180.99368687,5180.98933345,0.00000000,1764.10217685,0.20821639,10.10471748,0.01998413,0.01998411,38572,118,1
5181.12048203,5181.12368752,0.00000000,1769.67210570,0.08365054,10.18758120,0.01998410,0.01998411,38571,118,1
5181.25082844,5181.25804856,0.00000000,1775.40203269,0.14923086,10.27254007,0.01998408,0.01998411,38570,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.34050160,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.37000288,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.47296468,nan,0.00000000,-2147483648,118,1
5181.66321548,5181.66117348,0.00000000,1793.55704128,0.20716987,10.53974466,0.01998412,0.01998411,38567,118,1
5181.79573850,5181.79556240,1799.38085099,1799.38861873,0.16840156,10.62490987,0.01998411,0.01998411,38566,118,0
5181.92147544,5181.92995828,0.00000000,1804.94755937,0.14402260,10.70578243,0.01998408,0.01998411,38565,118,1
5182.07875794,5182.06436113,0.00000000,1811.89237919,0.13107901,10.80638160,0.01998417,0.01998411,38564,118,1
5182.20641576,5182.19877096,0.00000000,1817.53352853,0.09746961,10.88773328,0.01998414,0.01998411,38563,118,1
5182.33919206,5182.33318775,0.00000000,1823.40506389,0.11135849,10.97205474,0.01998414,0.01998411,38562,118,1
5182.33919206,5182.33318775,0.00000000,1823.40506389,0.11135849,10.97205474,0.01998414,0.01998411,38562,118,1
5182.44099935,5182.19877096,0.00000000,1827.91001834,0.18521672,11.03650269,0.01998505,0.01998411,38563,118,1
5182.59739312,5182.60204226,0.00000000,1834.83534370,0.18166591,11.13514919,0.01998410,0.01998411,38560,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.23664976,nan,0.00000000,-2147483648,118,1
5182.86724768,5182.87092465,0.00000000,1846.79894606,0.22718390,11.30431423,0.01998410,0.01998411,38558,118,1
5183.00777561,5183.00537631,0.00000000,1853.03612725,0.12990495,11.39186558,0.01998412,0.01998411,38557,118,1
5183.13504480,nan,0.00000000,1858.68903282,0.27540040,11.47082676,0.01998410,0.01998411,38556,118,1
5183.26681638,nan,0.00000000,1864.54613656,0.11141961,11.55224416,0.01998409,0.01998411,38555,118,1
5183.39593511,5183.40877314,0.00000000,1870.28949400,0.07982355,11.63168305,0.01998406,0.01998411,38554,118,1
5183.55768195,5183.54325270,0.00000000,1877.49002685,0.09115266,11.73071192,0.01998417,0.01998411,38553,118,1
5183.55768195,5183.54325270,0.00000000,1877.49002685,0.09115266,11.73071192,0.01998417,0.01998411,38553,118,1
5183.68104614,5183.67773924,0.00000000,1882.98624322,0.18497089,11.80587190,0.01998413,0.01998411,38552,118,1
5183.81416003,5183.81223276,0.00000000,1888.92109294,0.24485771,11.88660627,0.01998412,0.01998411,38551,118,1
5183.94100879,5183.94673325,0.00000000,1894.58073441,0.11839540,11.96318130,0.01998409,0.01998411,38550,118,1
5184.07147845,5184.08124072,0.00000000,1900.40613674,0.32373802,12.04156963,0.01998408,0.01998411,38549,118,1
5184.22395597,5184.21575517,0.00000000,1907.21959579,0.09984371,12.13269307,0.01998415,0.01998411,38548,118,1
5184.34469934,nan,0.00000000,1912.61916622,0.21312963,12.20447215,0.01998409,0.01998412,38547,118,1
5184.50076185,nan,0.00000000,1919.60363938,0.08448178,12.29674158,0.01998418,0.01998412,38546,118,1
5184.62504037,5184.61934041,0.00000000,1925.17004875,0.16021359,12.36980423,0.01998414,0.01998412,38545,118,1
5184.75221088,5184.75388278,1930.93958250,1930.86462175,0.21531643,12.44410921,0.01998411,0.01998412,38544,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,12.52366218,nan,0.00000000,-2147483648,118,1
5185.02790849,5185.02298847,0.00000000,1943.24140143,0.17612767,12.60404723,0.01998413,0.01998412,38542,118,1
5185.15862048,5185.15755179,1949.05812001,1949.10614295,0.28832906,12.67907644,0.01998412,0.01998412,38541,118,0
5185.29160249,5185.29212209,1955.10764290,1955.08427502,0.27483118,12.75504721,0.01998411,0.01998412,38540,118,0
5185.42213562,nan,0.00000000,1960.96527907,0.06776229,12.82927659,0.01998410,0.01998412,38539,118,1
5185.55994529,5185.56128365,1967.22312926,1967.16283525,0.13720426,12.90695119,0.01998411,0.01998412,38538,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,12.96717951,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.06601769,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.13950876,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.18819612,nan,0.00000000,-2147483648,118,1
5186.24308874,5186.23430979,0.00000000,1998.00278617,0.16958791,13.28486097,0.01998415,0.01998412,38533,118,1
