A,e_A
2264.198711816157811,0.016796821133878
30524.127414751517790,0.649246187675565
294.963087747251848,20.475866751376767
7461.182950970251113,255.054696908636430
1038.831278506666422,5403.946250455761401
-472.972530130031373,2.454168410938506
1959.655905211344361,221.100494613184054
-58342.283932745456696,17098.305272163972404
35578.315601348876953,604095.581359189818613
-17384224.916259765625000,31936458.003081504255533
-8615.194327760487795,84.196046484691237
-4.484893739223480,1901.976198497621681
-16995.178302943706512,28353.627763373533526
59781.684161186218262,405027.592611334403045
-42142.974746346473694,6972.929193989401938
84258.275303363800049,165618.621591120841913
13438.960533142089844,1659660.157576054334641
4472662.817657470703125,32783352.267643135040998
-3662798.717201232910156,502380.256340086518321
-1942438.867752075195312,5486823.519467526115477
-14861585.580078125000000,104572292.659184113144875
-754727.715820312500000,17697784.858165111392736
-12486647.501953125000000,319099995.385024249553680
-526571814.296875000000000,928834345.667492508888245
