A,e_A
2278.948579908022566,0.016850823762305
30492.969969131831022,0.658601563753161
366.546545878154575,20.459902912009412
7692.531675751786679,262.865234246441560
1815.178118532523513,5428.427075665848861
-477.228806379695015,2.485377894964326
1997.028020269703120,223.504905154123804
-61946.234634488821030,17482.149925981397246
-64636.191003799438477,611619.900067994254641
-19502641.772705078125000,32800372.168026413768530
-8599.674039042554796,85.971313707611358
-31.274001155048609,1928.914690455542768
-15706.945092916488647,29127.278517790073238
55178.134761333465576,413805.802418698673137
-40442.049976766109467,7047.321509116062771
78955.219711303710938,170520.833025729196379
-59395.581176757812500,1718511.812509923009202
5559176.273559570312500,33748301.109627604484558
-3659426.926750183105469,520494.601200114819221
-1765587.292846679687500,5580630.383099728263915
-25476286.295410156250000,108205967.412362307310104
674975.463867187500000,17761367.299413651227951
-1387693.726562500000000,330577801.636634945869446
-434067617.171875000000000,958988067.740008354187012
