2457476.68824 -57407.3 67.8621 nan nan nan car-20160329T04h17m44s-sci-gtoc-vis.fits
2457512.65125 -50830.6 74.9947 nan nan nan car-20160504T03h18m34s-sci-gtoc-vis.fits
2457533.57854 -50876.3 83.8867 nan nan nan car-20160525T01h30m05s-sci-gtoc-vis.fits
2457539.54571 -50851.9 75.9254 nan nan nan car-20160531T00h46m10s-sci-gtoc-vis.fits
2457554.52813 -50812.6 77.5211 nan nan nan car-20160615T00h19m07s-sci-gtoc-vis.fits
2457557.50688 -50784.2 63.1871 nan nan nan car-20160617T23h50m17s-sci-gtoc-vis.fits
2457570.47655 -50825.3 72.5792 nan nan nan car-20160630T23h04m31s-sci-gtoc-vis.fits
2458650.48584 -50792.5 67.2298 nan nan nan car-20190615T23h21m13s-sci-gtoc-vis.fits
2458659.44556 -50818.7 68.9137 nan nan nan car-20190624T22h23m38s-sci-gtoc-vis.fits
2458665.40206 -50823.1 70.8113 nan nan nan car-20190630T21h20m04s-sci-gtoc-vis.fits
