wlc,wll,posc,posm,posme,posmy,order,flag
5175.74951659,5175.76055339,0.00000000,1537.00000000,0.00000000,25.82742794,118,4
5182.10971343,5182.10933371,1813.26380310,1813.28057942,0.01587465,30.75983409,118,0
5182.32088967,5182.32049588,1822.59845825,1822.61587574,0.01718768,30.88935066,118,0
5186.01354933,5186.01505343,1987.72046594,1987.65253016,0.04977820,32.83345338,118,0
5186.15452910,5186.15775082,0.00000000,1994.00000000,0.00000000,32.89588888,118,4
5190.64598183,5190.64778331,2199.79822651,2199.71460563,0.03008054,34.47765187,118,0
5192.95898130,5192.95913527,2307.86922203,2307.86197135,0.01572062,34.99402323,118,0
5193.44858078,5193.44805687,2330.92843124,2330.95317738,0.00920470,35.07838053,118,0
5195.34378416,5195.34150094,0.00000000,2421.00000000,0.00000000,35.32404587,118,4
5199.44228183,5199.44224981,2619.65758999,2619.65916287,0.05995756,35.41764417,118,0
5202.91067323,5202.90437392,0.00000000,2792.18751170,0.04547929,35.01451722,118,0
5204.64321340,5204.63842920,0.00000000,2880.00000000,0.00000000,34.63505071,118,4
5206.60988287,5206.61196877,2981.16307456,2981.05507899,0.04396028,34.04718066,118,0
5207.45570998,5207.44655664,0.00000000,3025.00000000,0.00000000,33.73910281,118,4
5209.23634203,5209.23637960,3118.47434333,3118.47235788,0.02677403,32.97281775,118,0
5214.16641782,5214.18357616,0.00000000,1294.00000000,0.00000000,54.56123282,117,4
5216.63151145,5216.63177488,1396.12920955,1396.11823192,0.01195749,56.98543396,117,0
5218.38612661,5218.38634606,1469.54531594,1469.53609355,0.02062964,58.61679022,117,0
5220.00131117,5220.00089976,1537.68269671,1537.70012401,0.01691523,60.04634997,117,0
5227.94255332,5227.94224367,1881.22361417,1881.23729854,0.01644645,65.96510753,117,0
5231.74944215,5231.75142885,0.00000000,2051.27172852,0.00000000,68.07585801,117,2
5180.41627191,5232.45594910,0.00000000,-1.00000000,0.00000000,10.50523115,117,4
5233.62680296,5233.62651274,2136.50547566,2136.51872672,0.01988404,68.92488434,117,0
5234.25955827,5234.25993874,2165.48135667,2165.46391807,0.01676192,69.18110042,117,0
5235.61659815,5235.61642150,2227.91663123,2227.92479441,0.10538561,69.67833468,117,0
5240.81724313,5240.81717539,2472.16652429,2472.16975938,0.01835310,70.88726711,117,0
5241.46916303,5241.46900990,2503.36783543,2503.37518110,0.02624551,70.95688265,117,0
5243.24354119,5243.24415191,2588.99568418,2588.96605183,0.02341563,71.04879707,117,0
5243.77931844,5243.77132820,0.00000000,2615.00000000,0.00000000,71.04794760,117,4
5246.14161672,5246.14447602,0.00000000,2731.00000000,0.00000000,70.88079825,117,5
5249.10275020,5249.10399466,0.00000000,2879.17504883,0.00000000,70.27961138,117,2
5249.48693638,5249.48780406,2898.70250436,2898.65849793,0.03909065,70.16828620,117,0
5252.20343004,5252.20350117,3037.86815989,3037.86447654,0.06664008,69.15556469,117,0
5252.67546525,5252.67669865,3062.42003697,3062.35591897,0.02800004,68.93808373,117,0
5255.33123435,5255.33154202,3201.86432029,3201.84798637,0.06293826,67.47673392,117,0
5256.73452738,5256.73420351,3276.75647521,3276.77386832,0.03966593,66.53647331,117,0
