2457395.70099 nan nan nan nan nan car-20160108T04h36m33s-sci-gtoc-vis.fits
2457400.68376 nan nan nan nan nan car-20160113T04h12m04s-sci-gtoc-vis.fits
2457418.64952 -15397.8 52.5002 nan nan nan car-20160131T03h22m21s-sci-gtoc-vis.fits
2457441.67061 -15390.1 57.5357 nan nan nan car-20160223T03h47m30s-sci-gtoc-vis.fits
2457444.60121 -15405.1 59.0969 nan nan nan car-20160226T02h11m07s-sci-gtoc-vis.fits
2457467.58941 -15397.3 53.3571 nan nan nan car-20160320T01h55m00s-sci-gtoc-vis.fits
2457475.48456 nan nan nan nan nan car-20160327T23h23m36s-sci-gtoc-vis.fits
2457492.46289 nan nan nan nan nan car-20160413T22h49m28s-sci-gtoc-vis.fits
2457539.36509 -15413.5 67.2113 nan nan nan car-20160530T20h38m23s-sci-gtoc-vis.fits
2457541.39642 -15552.3 67.2805 nan nan nan car-20160601T21h23m46s-sci-gtoc-vis.fits
2457543.38127 -15410.0 64.3582 nan nan nan car-20160603T21h01m22s-sci-gtoc-vis.fits
2457556.38031 -15399.8 67.6878 nan nan nan car-20160616T21h01m12s-sci-gtoc-vis.fits
2457756.62863 -15391.6 66.8122 nan nan nan car-20170103T02h48m17s-sci-gtoc-vis.fits
2457760.63576 -15376.8 55.5721 nan nan nan car-20170107T03h06m27s-sci-gtoc-vis.fits
2457761.66858 -15393.3 57.3878 nan nan nan car-20170108T03h54m25s-sci-gtoc-vis.fits
2457779.60353 -15406.1 52.4953 nan nan nan car-20170126T02h17m37s-sci-gtoc-vis.fits
2457798.54486 -15372.6 47.6223 nan nan nan car-20170214T00h52m15s-sci-gtoc-vis.fits
2457824.4708 -15386.9 56.7378 nan nan nan car-20170311T23h01m58s-sci-gtoc-vis.fits
2458118.65097 -15393.2 55.4845 nan nan nan car-20171231T03h26m28s-sci-gtoc-vis.fits
2458149.64833 -15398.4 54.5065 nan nan nan car-20180131T03h20m10s-sci-gtoc-vis.fits
2458206.42931 -15377.3 49.9553 nan nan nan car-20180328T22h03m02s-sci-gtoc-vis.fits
2458215.40486 -15408.1 58.8158 nan nan nan car-20180406T21h29m01s-sci-gtoc-vis.fits
2458217.43048 -15380.5 51.853 nan nan nan car-20180408T22h06m13s-sci-gtoc-vis.fits
2458434.6475 -15389.9 61.9303 nan nan nan car-20181112T03h26m22s-sci-gtoc-vis.fits
2458454.72109 -15373.5 54.0469 nan nan nan car-20181202T05h09m17s-sci-gtoc-vis.fits
2458469.70166 -15396.2 57.0817 nan nan nan car-20181217T04h41m19s-sci-gtoc-vis.fits
2458476.60587 -15407.5 57.3724 nan nan nan car-20181224T02h20m43s-sci-gtoc-vis.fits
2458477.57229 -15404.3 56.8001 nan nan nan car-20181225T01h31m40s-sci-gtoc-vis.fits
2458478.57301 -15378.6 62.1783 nan nan nan car-20181226T01h36m59s-sci-gtoc-vis.fits
2458494.62494 -15401.4 54.7517 nan nan nan car-20190111T02h46m47s-sci-gtoc-vis.fits
2458531.52236 -15396.0 60.9657 nan nan nan car-20190217T00h17m39s-sci-gtoc-vis.fits
2458533.54403 -15402.0 50.2002 nan nan nan car-20190219T00h48m19s-sci-gtoc-vis.fits
2458534.51829 -15388.8 52.1385 nan nan nan car-20190220T00h10m04s-sci-gtoc-vis.fits
2458535.49944 -15401.1 54.1105 nan nan nan car-20190220T23h45m10s-sci-gtoc-vis.fits
2458539.58051 -15418.8 54.8902 nan nan nan car-20190225T01h42m38s-sci-gtoc-vis.fits
2458560.46049 -15383.0 61.4095 nan nan nan car-20190317T22h48m42s-sci-gtoc-vis.fits
2458572.43665 -15391.6 58.4647 nan nan nan car-20190329T22h16m09s-sci-gtoc-vis.fits
