2457395.70099 0.2353980188665245 0.0020651806322913146 0.24092295349594772 0.002099693444411536
2457400.68376 0.2419392509035868 0.001747233855229634 0.24279685950496385 0.0017600482297729777
2457418.64952 0.23533512269093065 0.0019561129477550614 0.2357684035761379 0.002005930742239203
2457441.67061 0.24386998073678237 0.0026924993954854184 0.24891238763977486 0.0027791294231557843
2457444.60121 0.2352783721516032 0.002200056816321905 0.236297260450638 0.0022556071680114808
2457467.58941 0.22910127542598566 0.0021398836091117055 0.22868034832923023 0.00219113299609255
2457475.48456 0.22764939953100533 0.0020560324848109793 0.23201143536588492 0.0020725097039264702
2457492.46289 0.2335031309686117 0.002676250123806537 0.24652561807406698 0.002753898338977543
2457539.36509 0.23809790663290042 0.0016740885339518205 0.23804980452934865 0.00171872801233397
2457541.39642 0.23503438508726682 0.0015442986132302942 0.23943851564872556 0.0016032245619859932
2457543.38127 0.23131555372661217 0.002163486936744895 0.22655933838305922 0.002200273527162341
2457556.38031 0.24294452456501944 0.0025366726295074794 0.24432061330667273 0.0026018558128086487
2457756.62863 0.22818899884937074 0.014220679400019304 0.2532472182896632 0.014195085806014206
2457760.63576 0.2372738217394607 0.0030965700732147857 0.23994267968111335 0.0031135433360783074
2457761.66858 0.2321493627025087 0.0025646070647304875 0.22983980585937475 0.0025665076133694416
2457779.60353 0.22585949626299262 0.0033389173617899602 0.22890785915228087 0.0033689201712273917
2457798.54486 0.23805284690136308 0.0025539875767071254 0.2361379866843518 0.002547271702653035
2457824.4708 0.24701714565936517 0.0026693751799282996 0.2566364236341953 0.002662606427521352
2458118.65097 0.2380667655959729 0.0018202234604893718 0.2357493957082144 0.0018420574600330768
2458149.64833 0.24979025858176254 0.00368726805144676 0.2570669158998807 0.0037268693378952316
2458206.42931 0.23543009682376437 0.0020371221731973026 0.24553371694951345 0.002078837598923921
2458215.40486 0.25351573628042234 0.001672647778090742 0.2528233815054998 0.0016999971897465483
2458217.43048 0.24692200350067814 0.0029080032616299357 0.2472619464473107 0.0028953209233500785
2458434.6475 0.2282002450919151 0.00500674186261367 0.23289625087822724 0.004913591358461216
2458454.72109 0.24307110550335273 0.0020997620996507705 0.24025764638976724 0.0020753524903581694
2458469.70166 0.24245645563454427 0.0017113644205388645 0.24225779170480563 0.0017051119056415694
2458476.60587 0.25056623278000734 0.0023270315769626034 0.2493261369576674 0.0023160502866686095
2458477.57229 0.248321093483626 0.0026851839497810033 0.2501094507679364 0.0026862244171226212
2458478.57301 0.406333952785743 0.013020660181736424 0.41371114957095007 0.013427295816185871
2458494.62494 0.21747703880141572 0.004339914279243941 0.22717728478448646 0.004430215791931258
2458531.52236 0.3012172088572168 0.016760027727927777 0.3165976146097015 0.017026669565747728
2458533.54403 0.2427812726801417 0.0016202342176131377 0.2452244332007475 0.0016185201195219163
2458534.51829 0.2448138602423712 0.001979246148766574 0.2598999496370818 0.00199218903597913
2458535.49944 0.2499812148246435 0.001824775331857353 0.24915124636837635 0.0018567849916267978
2458539.58051 0.24963473648554774 0.0017812812096714963 0.2499359495597959 0.0017867186804768564
2458560.46049 0.2776153580314541 0.009203120348925283 0.2731784891382382 0.009243189581095235
2458572.43665 0.24114872927046074 0.0015353833203705473 0.25266466358261347 0.001590965254483655
