wlc,wll,posc,posm,posme,posmy,order,flag
5175.75484407,5175.76055339,0.00000000,1537.00000000,0.00000000,6.63007419,118,4
5182.11014533,5182.10933371,1813.01774301,1813.05360323,0.03133089,10.89714424,118,0
5182.32121191,5182.32049588,1822.35287806,1822.38454983,0.01541300,11.03075512,118,0
5186.01349397,5186.01505343,1987.47447419,1987.40403566,0.03522038,13.21299406,118,0
5186.15958249,5186.15775082,0.00000000,1994.00000000,0.00000000,13.29221783,118,4
5190.64747312,5190.64778331,2199.55573490,2199.54133241,0.02886019,15.39116952,118,0
5192.95932536,5192.95913527,2307.62245612,2307.63140791,0.01939794,16.17522472,118,0
5193.44822957,5193.44805687,2330.68025553,2330.68841185,0.04086393,16.31148776,118,0
5195.34858868,5195.34150094,0.00000000,2421.00000000,0.00000000,16.73635111,118,4
5199.44255493,5199.44224981,2619.40333361,2619.41832565,0.07551406,17.04151749,118,0
5202.91178790,5202.90437392,0.00000000,2792.01394275,0.05934934,16.59588260,118,0
5204.64771152,5204.63842920,0.00000000,2880.00000000,0.00000000,16.12017940,118,4
5206.60841993,5206.61196877,0.00000000,2980.75993716,0.07230843,15.37936519,118,0
5207.46009997,5207.44655664,0.00000000,3025.00000000,0.00000000,14.99113650,118,4
5209.23675297,5209.23637960,3118.20643916,3118.22616724,0.04799014,14.05529192,118,0
5214.17194070,5214.18357616,0.00000000,1294.00000000,0.00000000,35.61543942,117,4
5216.63163228,5216.63177488,1395.89439635,1395.88845345,0.03166291,38.08972632,117,0
5218.38653609,5218.38634606,1469.30749970,1469.31548666,0.02188909,39.75151201,117,0
5220.00132186,5220.00089976,1537.44086383,1537.45874607,0.01718904,41.20219492,117,0
5227.94304907,5227.94224367,1880.98126748,1881.01686055,0.03997688,47.15946819,117,0
5231.75080398,5231.75142885,0.00000000,2051.10498047,0.00000000,49.26195312,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-11.91329729,117,4
5233.62678230,5233.62651274,2136.26139830,2136.27370483,0.03283243,50.10227589,117,0
5234.25963979,5234.25993874,2165.23461956,2165.22091872,0.02117217,50.35551379,117,0
5235.61626743,5235.61642150,2227.66908535,2227.66196496,0.07394329,50.84577043,117,0
5240.81740135,5240.81717539,2471.91995143,2471.93074344,0.05012799,52.02731732,117,0
5241.46923502,5241.46900990,2503.11701265,2503.12780932,0.04176378,52.09368812,117,0
5243.24400178,5243.24415191,2588.74129895,2588.73401400,0.03521937,52.17746470,117,0
5243.78403606,5243.77132820,0.00000000,2615.00000000,0.00000000,52.17427873,117,4
5246.14625703,5246.14447602,0.00000000,2731.00000000,0.00000000,51.99811132,117,5
5249.10506669,5249.10399466,0.00000000,2879.06274414,0.00000000,51.38996018,117,2
5249.48764108,5249.48780406,2898.44755083,2898.43928580,0.01718712,51.27864504,117,0
5252.20488563,5252.20350117,3037.60331913,3037.67501558,0.05042487,50.26353589,117,0
5252.67725744,5252.67669865,3062.15590347,3062.18495389,0.05034673,50.04582863,117,0
5255.33294298,5255.33154202,3201.59767340,3201.67205005,0.05303617,48.58551673,117,0
5256.73422412,5256.73420351,3276.48822555,3276.48933190,0.02793776,47.64777909,117,0
5257.15336642,5257.15363591,3299.05509435,3299.04056926,0.10451939,47.34407431,117,0
