wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.42452931,5160.37467311,0.00000000,906.00000000,nan,7.40805195,0.01998426,0.01998407,38726,118,1
5160.47484772,5160.37467311,0.00000000,908.00000000,nan,7.48399919,0.01998446,0.01998407,38726,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.89942199,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.08697493,nan,0.00000000,-2147483648,118,1
5161.04912716,5161.04119658,0.00000000,930.85695785,0.03515194,8.34289203,0.01998410,0.01998407,38721,118,1
5161.18028016,5161.17452194,0.00000000,936.08505380,0.04939737,8.53701564,0.01998409,0.01998407,38720,118,1
5161.45613865,5161.44119330,0.00000000,947.09131062,0.24108628,8.94286817,0.01998413,0.01998407,38718,118,1
5161.45613865,5161.44119330,0.00000000,947.09131062,0.24108628,8.94286817,0.01998413,0.01998407,38718,118,1
5161.45613865,nan,0.00000000,947.09131062,0.24108628,8.94286817,0.01998413,0.01998407,38718,118,1
5161.45613865,nan,0.00000000,947.09131062,0.24108628,8.94286817,0.01998413,0.01998407,38718,118,1
5161.72064060,nan,0.00000000,957.65701211,0.43766335,9.32889547,0.01998412,0.01998407,38716,118,1
5161.87235207,nan,0.00000000,963.72278780,0.23330236,9.54893679,0.01998419,0.01998407,38715,118,1
5161.87235207,nan,0.00000000,963.72278780,0.23330236,9.54893679,0.01998419,0.01998407,38715,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.88326008,nan,0.00000000,-2147483648,118,1
5162.24771215,5162.24137271,0.00000000,978.74804676,0.08415509,10.08906303,0.01998409,0.01998407,38712,118,1
5162.39635815,5162.37476007,0.00000000,984.70509574,0.11886434,10.30127130,0.01998415,0.01998407,38711,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.48897368,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.63020058,nan,0.00000000,-2147483648,118,1
5162.77530034,5162.77496348,999.91134109,999.92486933,0.12107916,10.83848657,0.01998407,0.01998407,38708,118,0
5162.92596527,5162.90837840,0.00000000,1005.96134145,0.16954737,11.04959161,0.01998414,0.01998407,38707,118,1
5163.08678227,5163.04180021,0.00000000,1012.42581147,0.10299847,11.27443225,0.01998424,0.01998407,38706,118,1
5163.08678227,5163.04180021,0.00000000,1012.42581147,0.10299847,11.27443225,0.01998424,0.01998407,38706,118,1
5163.30615033,5163.30866453,0.00000000,1021.25139596,0.26410985,11.57934458,0.01998406,0.01998407,38704,118,1
5163.46478338,5163.44210703,0.00000000,1027.63890296,0.11639207,11.79855349,0.01998416,0.01998407,38703,118,1
5163.59488910,5163.57555643,0.00000000,1032.88112520,0.10621662,11.97753831,0.01998415,0.01998407,38702,118,1
5163.74965357,nan,0.00000000,1039.12088997,0.21509000,12.18950445,0.01998423,0.01998407,38701,118,1
5163.74965357,nan,0.00000000,1039.12088997,0.21509000,12.18950445,0.01998423,0.01998407,38701,118,1
5163.74965357,nan,0.00000000,1039.12088997,0.21509000,12.18950445,0.01998423,0.01998407,38701,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.38815045,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.48911727,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.65679823,nan,0.00000000,-2147483648,118,1
5164.28332752,5164.24290688,0.00000000,1060.67085482,0.20034479,12.91260244,0.01998423,0.01998407,38697,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.98992783,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.18838187,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.45133284,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.54945336,nan,0.00000000,-2147483648,118,1
5164.93501797,5164.91042981,0.00000000,1087.05705263,0.20400409,13.77922493,0.01998417,0.01998407,38692,118,1
5164.93501797,5164.91042981,0.00000000,1087.05705263,0.20400409,13.77922493,0.01998417,0.01998407,38692,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.13263514,nan,0.00000000,-2147483648,118,1
5165.32993092,5165.31102639,0.00000000,1103.08473205,0.10770516,14.29566197,0.01998415,0.01998407,38689,118,1
5165.47804147,5165.44457239,0.00000000,1109.10330890,0.37703865,14.48765898,0.01998420,0.01998407,38688,118,1
5165.47804147,5165.44457239,0.00000000,1109.10330890,0.37703865,14.48765898,0.01998420,0.01998407,38688,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.80109051,nan,0.00000000,-2147483648,118,1
5165.85136450,5165.84525181,0.00000000,1124.29168752,0.14146759,14.96752057,0.01998410,0.01998407,38685,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.11492576,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.17734809,nan,0.00000000,-2147483648,118,1
5166.12860464,5166.11240596,0.00000000,1135.58787031,0.06880085,15.32010794,0.01998414,0.01998407,38683,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.48774239,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.54947856,nan,0.00000000,-2147483648,118,1
5166.51568013,5166.51318898,0.00000000,1151.38347858,0.21068263,15.80702171,0.01998408,0.01998407,38680,118,1
5166.51568013,5166.51318898,0.00000000,1151.38347858,0.21068263,15.80702171,0.01998408,0.01998407,38680,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.97844697,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.03927454,nan,0.00000000,-2147483648,118,1
5166.81313597,5166.78041221,0.00000000,1163.54115742,0.06262564,16.17696863,0.01998420,0.01998407,38678,118,1
5167.03512017,5167.04766307,0.00000000,1172.62508193,0.29232590,16.45066140,0.01998403,0.01998407,38676,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.67115817,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.84942443,nan,0.00000000,-2147483648,118,1
5167.46825497,5167.44859119,0.00000000,1190.37665156,0.15766925,16.97882564,0.01998415,0.01998407,38673,118,1
5167.46825497,nan,0.00000000,1190.37665156,0.15766925,16.97882564,0.01998415,0.01998407,38673,118,1
5167.71404316,5167.71591117,0.00000000,1200.46599642,0.17514148,17.27510016,0.01998407,0.01998407,38671,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.40732239,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.46546642,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.63923620,nan,0.00000000,-2147483648,118,1
5168.14790461,5168.11694299,0.00000000,1218.30393943,0.16795133,17.79202143,0.01998419,0.01998407,38668,118,1
5168.14790461,5168.11694299,0.00000000,1218.30393943,0.16795133,17.79202143,0.01998419,0.01998407,38668,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.92665120,nan,0.00000000,-2147483648,118,1
5168.51426601,5168.51803705,0.00000000,1233.39503444,0.52487153,18.22251567,0.01998406,0.01998407,38665,118,1
5168.51426601,5168.51803705,0.00000000,1233.39503444,0.52487153,18.22251567,0.01998406,0.01998407,38665,118,1
5168.66345166,5168.65174890,0.00000000,1239.54774355,0.01119982,18.39624582,0.01998412,0.01998408,38664,118,1
5168.80073453,5168.78546767,0.00000000,1245.21339525,0.11363470,18.55531312,0.01998413,0.01998408,38663,118,1
5168.80073453,5168.78546767,0.00000000,1245.21339525,0.11363470,18.55531312,0.01998413,0.01998408,38663,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.68902230,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.77250843,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.85575148,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.96636474,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.02150981,nan,0.00000000,-2147483648,118,1
5169.32551898,5169.32041193,0.00000000,1266.90524102,0.21130179,19.15630456,0.01998410,0.01998408,38659,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.32288784,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,19.45880687,nan,0.00000000,-2147483648,118,1
5169.85187400,5169.85546691,0.00000000,1288.71653653,0.07292998,19.74787793,0.01998406,0.01998408,38655,118,1
5169.85187400,5169.85546691,0.00000000,1288.71653653,0.07292998,19.74787793,0.01998406,0.01998408,38655,118,1
