2MASS_J20091824-0113377;UCAC4 444-118477;20 09 18.2473320307 -01 13 38.317187107;-43.631  -373.726  [0.176 0.093 90];92.5166 [0.1155] A 2018yCat.1345....0G;v:spectroscopic -22.866 (NIR) D [5.355] 2015ApJS..220...16T


