2457395.4344 -45.8433706988 2.48198708571 -44.9124884987 3.73501905399 nan nan nan nan nan nan nan nan nan nan -81.12147935787759 -53.52037543739464 -61.499150633761964 -14.979034188077414 -68.45474792581973 -55.46349743729802 -42.07675825540016 -13.651526417535221 -38.6435675849302 -60.12958359655939 -51.55929238035753 -16.16262208563138 -41.59717287431876 -38.16994800614957 -51.483335034778456 -46.42413696416759 -31.453699232652845 -44.329301895801684 -23.124237738849143 -49.081279008419294 -63.38533563406617 -58.94615369346714 -50.91374343437863 -36.98220134748819 -45.495675101667736 -72.44411900379075 -52.5211596187785 -48.086685446575295 -48.22322362418496 -53.95798577244389 -41.15717254895054 -43.69242097558869 13.16789405765062 3.35385461347915 21.76195135810494 -27.604849473555856 -93.68339591455918 5.392700946426631 -70.01076555806955 -40.913236000009164 -25.931064072187706 -22.474597567595687 nan nan nan nan nan nan nan nan nan
2457401.41255 -0.198514544298 0.782506173614 -0.599383272736 1.47505574862 nan nan nan nan nan nan nan nan nan nan 2.024809729001693 -0.4444936839157094 -12.490407988238953 -7.293202258147281 -2.9861091849064576 2.164654009631678 8.797463015233578 0.1191854503796688 -3.902703979266189 7.133137828419206 1.6368764594556877 -0.799364783625823 -3.220530573852185 7.332758492654559 -3.5610986802966944 -4.12693622005226 3.3498488929689922 -2.9415107958282327 2.0620410849182425 -0.5926338578869395 0.30755808759776543 5.365700569420157 0.06433436259062891 -2.7470412959062513 -6.537096789892942 -5.856294673766675 -10.436931596465204 -3.557318618333864 4.709544551936284 -0.035764141946777794 -0.6061326875841785 14.445143872641875 -17.093318777348422 0.4344504742754682 -32.24535429795238 1.3925722244889003 12.028817921818648 -2.3894037995224737 0.9197124698091419 -8.585135303775251 -22.93551209239332 -31.719797018347048 nan nan nan nan nan nan nan nan nan
2457656.65967 -13.8604473053 1.66808530652 -16.0537479015 3.55633692632 nan nan nan nan nan nan nan nan nan nan -32.05326952318387 -28.220674001417212 -35.1704127121524 -7.765376103621383 -30.465287363461066 -16.99652347116626 -39.647975350267714 -31.473522897620427 -17.40353039807364 0.8452128028285704 -16.3935936954982 -13.726505122228073 -7.817936550816251 -14.752113326529884 -18.34858656036521 -19.748526573912546 -15.220111774115395 -14.783245793131309 -21.270784968074057 -18.091607504178793 -22.234006534916418 -14.442488168059164 -15.742439476912551 -14.168601428609653 -14.99570553636308 -18.2064318360945 -19.13696683806094 -40.09761305171188 -16.365056326018458 -0.3057349195550876 -7.099711198726896 -30.821501652160038 17.15764598460819 -17.470389511135245 55.6400544563892 11.763878107978702 -23.446930230151054 -8.376750322228807 -3.273466141883009 16.11493161255881 36.53680650074568 75.71198307112158 nan nan nan nan nan nan nan nan nan
2457659.63041 -16.7511525643 1.21775054408 -14.1145400131 2.96780130611 nan nan nan nan nan nan nan nan nan nan -9.895421280613071 -16.098553550271998 -3.9875883303484754 -34.519943247701605 -12.274421960929667 -18.94225663081918 -36.19057645203836 -7.408771149202166 -20.06494886795025 -17.1950212978369 -25.02014478565531 -12.03474806467705 -21.030455946370864 -13.835682770745667 -10.602355567429429 -14.333091330182462 -23.259030895800006 -24.115363483453294 -22.78248691845727 -18.790218401791194 -13.89598869597364 -8.058714429449545 -18.417328363138 -19.703656370334592 -35.72406217937128 0.11293643004717031 -3.9897291811473594 -17.07412665060915 -11.38366175582417 -13.092972467522598 -9.664552193528136 -9.159935550479538 36.64371464253587 -37.07896810800898 42.557698867132586 -17.42694833447337 -17.747068435077402 -8.612317501776422 -17.612787381679706 -10.002183266736347 18.504814830062536 60.160257257980675 nan nan nan nan nan nan nan nan nan
2457677.63963 -20.6799771154 2.28377404574 -17.4141331992 3.6149781758 nan nan nan nan nan nan nan nan nan nan -40.716625126974286 35.385265077170004 -51.536516579978 30.764411349056942 5.4356752865950115 -15.447112578680551 -32.46486351097864 -7.478471981154633 -12.96094698664126 -14.392342073095799 -17.50159428214056 -17.576030791515116 -17.326672116310608 -30.787211471123648 -33.86408540603917 3.630539749025357 -42.01128721225466 -27.20431105802453 -15.418903032255947 3.4239833168109284 -14.018133502871212 -35.33292843715318 -16.843455545532084 -10.658876488436729 -33.667021818631405 -46.54305211115572 -37.793008967347106 -43.42489444694765 -18.79384548746334 -36.62979310951761 -31.64481583453672 -3.6311235007782163 -3.191760321123414 -40.44734627133564 -48.518880474013436 -38.07563571858965 -14.754268902855713 -15.277967105850506 -10.01377165957378 -4.629922193174423 18.300103825127223 -96.95032058416591 nan nan nan nan nan nan nan nan nan
2457689.53973 -6.40647837743 1.37988401349 -8.53694500271 2.58186178399 nan nan nan nan nan nan nan nan nan nan -18.951873887201142 5.640049272320619 15.997272761508412 24.56290496841776 -18.399491980025232 -28.42335326711052 -4.152474302396778 -5.9903969583416545 17.136020353115562 -0.35469303968127563 -6.113360543508182 -7.886888433218872 -0.8109864558751264 -9.940158349137981 -10.029471337254606 -17.435067894908215 -13.895696196374068 2.2790791710208094 -7.028019250870557 -2.363851607075934 -12.33197520002652 -15.590824869735435 -9.464193539675017 -14.315893513422667 17.55278679896193 -15.652675675046764 -2.936524601365655 -5.444234729250249 -10.051214243006434 -3.0990446421724966 0.7459276170272057 -23.796837988660666 -10.647369860516363 -41.51332094602925 -67.56034112760514 -23.148295070226908 -14.492011306623064 5.509644104039194 9.75822830911205 -2.3731670880189464 -44.382348358406944 -9.187001572199495 nan nan nan nan nan nan nan nan nan
2457704.55392 -9.12655324221 1.16780815498 -9.19152317662 4.12363985655 nan nan nan nan nan nan nan nan nan nan -21.096567164747142 -17.24235864771636 -7.778481940091906 -3.179909203789683 -18.158504034251447 -4.140269706763708 -5.708647912003595 -13.303286522277139 -9.446832698209445 -5.240697950392299 -8.980388908405477 2.1015748201174222 -11.57958322837261 -10.394525825393464 -24.142789241786325 -14.617415577386558 -9.596235812175467 -4.742974494174669 -9.402657444826989 -9.728000915197946 -6.353873918537699 -16.446286305527423 -7.8952726039626615 -10.061785028578889 -4.5002263065831904 -15.70713006320534 -4.781901712115412 4.85609277927515 -10.77739169418128 -6.046988028319851 -6.911012514485059 -28.131813435705485 -13.694426856916577 38.10830905739048 4.784051321067677 -1.370287091891232 -3.8564564010389413 -27.506214401035344 -12.25232600544473 -6.612372472267575 -8.885940593143776 -168.19465053875848 nan nan nan nan nan nan nan nan nan
2457709.53775 -12.9467958444 1.17840179914 -13.5212063852 2.59129500639 nan nan nan nan nan nan nan nan nan nan -12.630037413060071 -30.467991132898312 -2.9998637404469886 -36.21598964884757 -9.35430071703287 -28.646325989419033 -23.417086257843575 5.733868705230243 -18.09248684404477 -3.9159514241983597 -6.446242510015923 -3.2961455984069126 -14.791793426131063 -14.401253822545003 -6.792299696963299 -22.885033138337736 -7.268312169722195 -13.594624000786434 -13.030895597713249 -10.325435380305311 -13.447788769579276 -14.678737062439605 -10.817013261439518 -14.238059719312275 2.640562294264317 -29.359581355236376 -31.013065604600015 -18.39897775250619 -14.446809003464022 -17.721877565954554 -7.106004428321241 -15.133778150404138 -34.72070860297946 14.266834288434199 -5.23238011496768 -20.126210793841945 -1.216910795095619 -8.075421186720929 -4.869209224396013 -31.94930204662229 -2.9496357333401106 -95.22156513738634 nan nan nan nan nan nan nan nan nan
2457735.46864 -12.9454969126 1.22122667492 -12.0894349698 1.93189994399 nan nan nan nan nan nan nan nan nan nan -36.98859615586478 -59.0961274036786 -24.00089881624237 -12.445478163126266 1.178145065438002 -2.3872937033632424 -14.002772554475694 -28.060947369232107 -15.14764634232426 -13.267042909162173 -9.44857732096475 -7.392806295769229 -17.486465966141605 -9.898437024056495 -16.054718383939278 -9.72706486130788 -5.446044502810504 -19.635979594431344 -24.791818809316634 -22.72887104635016 -11.149846657310503 -3.74271142932658 -11.51552467348381 -9.106946772401294 -19.287657379082397 -2.321424355553212 -9.514885338458066 -7.212718437037261 -14.517863975829915 -4.569808096785036 -14.432630614373222 -21.317491612840783 -0.25083319375175067 -4.180433849241502 -24.3785065943327 -3.3872241472528937 -11.733391776526899 2.259169357723207 -13.959277001335643 -5.3825710289238256 -35.02532559765807 -45.55572420096432 nan nan nan nan nan nan nan nan nan
2458727.69361 -10.3099220985 1.04022677497 -8.00535429814 3.36857490645 nan nan nan nan nan nan nan nan nan nan -6.582499254707281 7.3552683482884795 -0.906108971294496 -15.581625033783455 -4.769388763348076 -25.16027798127237 -16.01723091884292 -4.246009940748681 -6.375837047683972 -15.171584989498099 -13.88860278429602 -16.146916943377867 -9.664947862193266 -25.339248797124576 -8.038428132389331 -12.285573556311531 -7.647609157926119 -13.055177493830596 -10.379132847747822 -11.662270939702328 -11.821316364317626 -9.777503160544013 -8.803450663266096 -8.896494745643121 6.065631237053532 4.573376284924561 -5.203818239563851 -11.103250532586351 -2.5232897290481624 -13.177448953711552 -11.230144001370428 27.114891638511025 7.176595457333674 23.2040523921714 30.8893783923301 13.840704870430306 -2.465611950382456 -7.97228046388942 -16.264815248393738 -0.33325846823902927 1.1611073035273065 112.42628578617978 nan nan nan nan nan nan nan nan nan
