wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.01150670,5176.81936097,0.00000000,1591.00000000,nan,7.46386253,0.01998482,0.01998408,38603,118,1
5177.05801630,5176.81936097,0.00000000,1593.00000000,nan,7.49675096,0.01998500,0.01998408,38603,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.61168940,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.64447897,nan,0.00000000,-2147483648,118,1
5177.38015759,5177.35598287,0.00000000,1606.86592545,0.07125556,7.72415936,0.01998417,0.01998408,38599,118,1
5177.50252426,5177.49015573,0.00000000,1612.13903672,0.22900578,7.81035123,0.01998412,0.01998408,38598,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.88965823,nan,0.00000000,-2147483648,118,1
5177.76282223,5177.75852229,0.00000000,1623.36716536,0.27967305,7.99331762,0.01998409,0.01998408,38596,118,1
5177.89201212,5177.89271601,1628.95954991,1628.92914421,0.04202618,8.08365670,0.01998407,0.01998408,38595,118,0
5177.89201212,5177.89271601,1628.95954991,1628.92914421,0.04202618,8.08365670,0.01998407,0.01998408,38595,118,0
5178.04284855,5178.02691667,0.00000000,1635.46334038,0.15592107,8.18952674,0.01998414,0.01998408,38594,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.29514696,nan,0.00000000,-2147483648,118,1
5178.44508704,5178.42956041,0.00000000,1652.86974940,0.38391419,8.47011583,0.01998414,0.01998408,38591,118,1
5178.44508704,5178.42956041,0.00000000,1652.86974940,0.38391419,8.47011583,0.01998414,0.01998408,38591,118,1
5178.56660470,5178.56378890,0.00000000,1658.13552872,0.08969208,8.55456900,0.01998409,0.01998408,38590,118,1
5178.69749629,5178.69802434,1663.81986456,1663.79695933,0.12629519,8.64513529,0.01998407,0.01998408,38589,118,0
5178.83237398,5178.83226674,1669.64493142,1669.64958619,0.00158474,8.73850109,0.01998408,0.01998408,38588,118,0
5178.97634740,5178.96651611,0.00000000,1675.91599221,0.12231082,8.83816880,0.01998412,0.01998408,38587,118,1
5178.97634740,5178.96651611,0.00000000,1675.91599221,0.12231082,8.83816880,0.01998412,0.01998408,38587,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.93463250,nan,0.00000000,-2147483648,118,1
5179.24584817,5179.23503571,0.00000000,1687.63179929,0.14570342,9.02365416,0.01998412,0.01998408,38585,118,1
5179.37928685,5179.36930594,0.00000000,1693.43888568,0.13987526,9.11516663,0.01998412,0.01998408,38584,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.17114223,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.20253100,nan,0.00000000,-2147483648,118,1
5179.65798030,5179.63786730,0.00000000,1705.58058826,0.19842022,9.30556028,0.01998416,0.01998408,38582,118,1
5179.79428852,5179.77215842,0.00000000,1711.52563706,0.16622296,9.39830545,0.01998416,0.01998408,38581,118,1
5179.92254701,5179.90645650,0.00000000,1717.12355426,0.15973306,9.48533975,0.01998414,0.01998408,38580,118,1
5180.04409696,5180.04076155,0.00000000,1722.43222089,0.67381941,9.56760732,0.01998409,0.01998408,38579,118,1
5180.17231477,5180.17507355,0.00000000,1728.03585459,0.12678547,9.65415626,0.01998407,0.01998408,38578,118,1
5180.30832103,5180.30939252,1734.01321153,1733.96632966,0.20917419,9.74542366,0.01998407,0.01998408,38577,118,0
