A,e_A
2225.149519495606910,0.016943710364581
30715.233208461315371,0.644232145083392
327.492205930146156,21.291762402207876
7955.817345973569900,245.700676734847633
1809.343161139637232,5594.512229839326210
-460.958066778282955,2.498623751351116
2033.120484305545688,224.410750772429623
-58523.380306363105774,17636.445737530437327
5727.909557342529297,614940.910787230124697
-11214659.147827148437500,33202001.073367219418287
-8636.463535360060632,85.521952842638854
103.903182681649923,2031.568578165650706
-15740.360335469245911,28708.333442334958818
68871.707567214965820,437279.440810508502182
-41876.129043459892273,7320.187064304447631
75273.768137454986572,174142.346729235898238
-439839.284896850585938,1715966.369685177458450
6264226.580505371093750,35136948.406235985457897
-3641058.135665893554688,519721.724635030259378
-1875209.215698242187500,5819975.407165477052331
-37189722.471191406250000,112090682.194784313440323
-3089173.617675781250000,18853635.923401132225990
-7123104.507812500000000,339163379.493893027305603
-574802740.156250000000000,979275795.371201515197754
