2457436.30433 nan nan car-20160217T19h16m22s-sci-gtoc-vis.fits 64
2457436.32171 nan nan car-20160217T19h34m35s-sci-gtoc-vis.fits 64
2457790.42041 nan nan car-20170205T21h59m45s-sci-gtoc-vis.fits 64
2457794.33364 nan nan car-20170209T19h54m30s-sci-gtoc-vis.fits 320
