2457419.49874 0.08771797842199416 0.0032064008237257195 0.11059477269855325 0.0035708651733090077
2457650.70269 0.10804039370715371 0.006294848629494376 0.11509449721086859 0.0068798203400921906
2457689.58996 0.0469059445369215 0.004711437465861923 0.05436164115761149 0.005120765231189278
2457690.62663 0.0961996519674566 0.004216888446237943 0.12082030223121974 0.004648475255596007
2458052.6783 0.10594742079224947 0.0018268623803898972 0.1118729840932634 0.0019804283229945666
2458065.67111 0.10173015037597405 0.002005059947269191 0.1293387191734211 0.0022189832636657185
2458080.63815 0.07970305859154046 0.002175005005292681 0.10271383734059703 0.002371744484301147
2458085.57635 0.09632182808048077 0.003514621715886503 0.1180150866844936 0.0038336592520527325
2458091.56942 0.11810076375757633 0.002453883787319428 0.1370327781914133 0.0026872554718250542
2458095.56874 0.10011517734369967 0.002873570845723854 0.1212750574264342 0.003163825746726714
2458470.52744 0.09861639960682816 0.0038672445607972608 0.11094404903810842 0.004297348490902707
2458490.41351 0.09410641880818252 0.0034461618818002887 0.1154005494546956 0.0038920663770572223
2458510.41262 0.10159877296260339 0.002518748525335298 0.12207907648424582 0.0027908962551698208
2458538.41222 0.1032632173368873 0.0033054007922164287 0.11964972805035537 0.003460456691845065
2458773.66362 0.11074485847381028 0.002689467048825331 0.11641695833102013 0.0029264015661854496
