wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5159.87487198,5159.71880513,0.00000000,884.00000000,nan,7.49295705,0.01998471,0.01998411,38731,118,1
5160.11793429,5160.11855659,893.66633322,893.64162827,0.24821194,7.82339675,0.01998410,0.01998411,38728,118,0
5160.11793429,5160.11855659,893.66633322,893.64162827,0.24821194,7.82339675,0.01998410,0.01998411,38728,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,8.04016418,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.17606384,nan,0.00000000,-2147483648,118,1
5160.50846073,5160.51836999,0.00000000,909.15441337,0.07007226,8.35065327,0.01998407,0.01998411,38725,118,1
5160.50846073,5160.51836999,0.00000000,909.15441337,0.07007226,8.35065327,0.01998407,0.01998411,38725,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.51423696,nan,0.00000000,-2147483648,118,1
5160.79625883,5160.78494667,0.00000000,920.60337789,0.83318668,8.73631263,0.01998415,0.01998411,38723,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.01728196,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.15057451,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.28350845,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.61427597,nan,0.00000000,-2147483648,118,1
5161.70749661,5161.71818196,0.00000000,956.94893161,0.18685077,9.94113535,0.01998407,0.01998411,38716,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.17145099,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.30161382,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.36656152,nan,0.00000000,-2147483648,118,1
5162.23999233,5162.25161080,0.00000000,978.25567520,0.12870191,10.63371241,0.01998406,0.01998411,38712,118,1
5162.23999233,nan,0.00000000,978.25567520,0.12870191,10.63371241,0.01998406,0.01998411,38712,118,1
5162.37205521,5162.38498524,0.00000000,983.54768759,0.09190592,10.80416261,0.01998406,0.01998411,38711,118,1
5162.37205521,5162.38498524,0.00000000,983.54768759,0.09190592,10.80416261,0.01998406,0.01998411,38711,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.04313849,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.10706329,nan,0.00000000,-2147483648,118,1
