A,e_A
2234.478460771272694,0.016910023121326
30659.804104700284370,0.642234867527847
299.129806201963220,21.011258512672725
7699.514512821566314,246.225686631472939
1326.319205533713102,5514.037959065051837
-463.769964528051787,2.466087349041497
1982.106713798828423,221.862869078362934
-58751.704187721014023,17163.736845895466104
80033.039058685302734,606249.892229399061762
-11372414.423339843750000,32005463.205648928880692
-8663.301030643284321,84.155343046571403
113.473069034516811,1969.668468824447245
-17582.875532150268555,28104.975811128482746
62146.059142589569092,419458.168989288795274
-42650.227904677391052,7119.580242069562701
77686.306827068328857,168504.108249385753879
-193314.405555725097656,1667490.240178263513371
5667004.699859619140625,33712429.412538111209869
-3661811.187385559082031,505974.416055035544559
-1868809.189636230468750,5650673.172461723908782
-26407470.917480468750000,107178748.342403441667557
-1873828.520507812500000,18111638.675182983279228
-6358157.689453125000000,325178470.742693662643433
-536474474.031250000000000,943487078.370445251464844
