gj1101;G 253-6;07 55 53.9287876299 +83 23 04.946080920;-291.565  -599.348  [0.063 0.077 90];76.3524 [0.0354] A 2018yCat.1345....0G;v:~ 19.6 (~) D [~] 2015ApJ...812....3W


