A,e_A
2283.208812031102298,0.017276627444355
30462.113032966917672,0.684009805406752
348.117966053949203,20.825209720720459
7616.049347225576639,273.510090707809468
1495.094979582354426,5544.725664715140738
-477.574698481592350,2.572917981216130
1897.910004802979529,229.047365833437738
-67718.148382604122162,18147.701671400292980
221259.434530258178711,627532.852615042473190
-4023054.003295898437500,34000288.243929028511047
-8552.976081310771406,87.643785287789171
81.572144534438848,2006.147326677758201
-16376.141028642654419,29922.791097646535491
54611.266884803771973,427129.414221147249918
-41072.852613925933838,7457.608092062888318
90778.669238567352295,173338.932927280606236
-288673.374931335449219,1801820.851538230665028
3515861.681427001953125,34457687.746221818029881
-3690776.731620788574219,529502.613555526942946
-2388108.112289428710938,5927130.046080245636404
-20685174.965332031250000,110675728.022733479738235
-1726603.658447265625000,18845985.849295973777771
-49974380.064453125000000,339626868.244989693164825
-464922436.796875000000000,985518625.728599190711975
