A,e_A
2290.318763339840189,0.016749576018996
30443.258500704741891,0.660011078012703
377.660478570935084,19.988871095073396
7652.836152714211494,265.568333967896081
1888.551528289914131,5325.370223726805307
-478.902031266417907,2.444007947608809
1922.144810970872641,221.399058142915692
-65354.068868398666382,16932.312324527847522
-130016.928916931152344,609602.275593670434318
-16262939.074096679687500,31726310.314255625009537
-8613.298857567831874,83.655285500309688
-76.248861867934465,1853.880072482286323
-17281.100503563880920,28475.001070183956472
49917.016619205474854,391476.448757303587627
-43499.838264942169189,6992.930486134484454
72672.781760215759277,160925.271356502984418
-201868.413009643554688,1689394.575446043163538
3871342.043518066406250,31755932.507855311036110
-3622978.466339111328125,493198.839967717125546
-1236625.087722778320312,5508202.524055830202997
-24553502.295898437500000,101320344.116513609886169
-1163826.985595703125000,17810325.378695208579302
37435007.890625000000000,311842807.743234992027283
-528863679.109375000000000,914266603.110701799392700
