wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.24311600,5160.24640381,0.00000000,898.75999004,0.19451924,7.85719663,0.01998459,0.01998460,38728,118,1
5160.24311600,5160.24640381,0.00000000,898.75999004,0.19451924,7.85719663,0.01998459,0.01998460,38728,118,1
5160.24311600,5160.24640381,0.00000000,898.75999004,0.19451924,7.85719663,0.01998459,0.01998460,38728,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.14867241,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.32467943,nan,0.00000000,-2147483648,118,1
5160.85839588,5160.64627496,0.00000000,923.22612794,0.29043561,8.71749695,0.01998542,0.01998460,38725,118,1
5160.85839588,5160.64627496,0.00000000,923.22612794,0.29043561,8.71749695,0.01998542,0.01998460,38725,118,1
5160.85839588,nan,0.00000000,923.22612794,0.29043561,8.71749695,0.01998542,0.01998460,38725,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.88355468,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.02224116,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.12598568,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.19502009,nan,0.00000000,-2147483648,118,1
5161.45139847,nan,0.00000000,946.86880438,0.40312880,9.53415953,0.01998462,0.01998460,38719,118,1
5161.58888212,nan,0.00000000,952.35899796,0.19164465,9.72174806,0.01998464,0.01998460,38718,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.87972005,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.08313478,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.28563169,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.42012058,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.55420280,nan,0.00000000,-2147483648,118,1
