A,e_A
2253.053321858620166,0.016908824656330
30598.565978893686406,0.651867119175031
341.903810160729336,20.840358220429366
7775.728333863429725,254.295750415682647
1966.269243251532316,5492.250032089003980
-469.478296833658533,2.490034039109955
2013.365710750222206,222.496961147612382
-60101.167333781719208,17437.790439219010295
-74698.269481658935547,605861.639789640204981
-14721661.794189453125000,32571369.616723738610744
-8633.471979490481317,85.593929623995265
-96.134563814848661,1985.356435774324837
-16915.243973255157471,28842.749517358581215
65860.927874088287354,425499.779941109300125
-41248.340047359466553,7164.666502372132527
81372.798039913177490,172519.191564556298545
-191524.891418457031250,1716879.729634781600907
4602081.089050292968750,34363695.760264240205288
-3664357.657066345214844,519726.257579160621390
-1381880.765243530273438,5713792.023554147221148
-24187141.788574218750000,110090648.703998133540154
-509020.693115234375000,18122620.413144439458847
10900802.964843750000000,334544221.451632857322693
-483237369.765625000000000,959760089.048037528991699
