wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5163.45421892,5163.45049272,0.00000000,1027.00000000,nan,9.91567596,0.01998515,0.01998514,38705,118,1
5163.50386876,5163.18363661,0.00000000,1029.00000000,nan,9.99894923,0.01998637,0.01998513,38707,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.37131657,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.57652425,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.65827616,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.73983929,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.82121397,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.98339918,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.18507609,nan,0.00000000,-2147483648,118,1
5164.37744328,5164.38470632,0.00000000,1064.26260511,0.26287864,11.43603458,0.01998511,0.01998514,38698,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.42554799,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.62466319,nan,0.00000000,-2147483648,118,1
5164.65081968,5164.65168657,1075.39045989,1075.35536019,0.49368957,11.87608397,0.01998514,0.01998514,38696,118,0
5164.65081968,5164.65168657,1075.39045989,1075.35536019,0.49368957,11.87608397,0.01998514,0.01998514,38696,118,0
5164.65081968,5164.65168657,1075.39045989,1075.35536019,0.49368957,11.87608397,0.01998514,0.01998514,38696,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,12.05865154,nan,0.00000000,-2147483648,118,1
5164.93345814,5164.91869442,0.00000000,1086.77928322,0.10063718,12.32335136,0.01998519,0.01998514,38694,118,1
5164.93345814,5164.91869442,0.00000000,1086.77928322,0.10063718,12.32335136,0.01998519,0.01998514,38694,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.56439777,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.64152238,nan,0.00000000,-2147483648,118,1
