A,e_A
2213.536847765935818,0.016993127835865
30715.139710939685756,0.640412046763541
210.865993431798415,21.503366736294939
7452.030414862558246,240.251018676652961
-53.686050603166223,5616.067503548714740
-459.275573745231668,2.516261387821222
2117.683340674266219,224.166432323992041
-53920.915564358234406,17877.366109454957041
-91607.766168594360352,612732.940631209174171
-17734955.781494140625000,33461180.921580936759710
-8654.151373622007668,86.157667883033781
169.061706867069006,2009.158082883230236
-15428.852807521820068,28561.063038644577318
27409.207860469818115,428198.736672161729075
-39177.341071128845215,7369.147548564495992
73296.176325798034668,175591.519314896024298
-356215.862396240234375,1699874.561159873614088
4463794.819274902343750,35056177.886953614652157
-3663490.623657226562500,533513.943594492855482
-1815699.872802734375000,5880667.166192620061338
-37355594.618164062500000,112981449.841230109333992
-66693.182128906250000,18959389.630779515951872
11148301.595703125000000,347621055.315687239170074
-457888301.937500000000000,1004720767.516820311546326
