wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.84752203,5160.65336282,0.00000000,923.00000000,nan,7.46875085,0.01998487,0.01998411,38724,118,1
5161.10921209,nan,0.00000000,933.42555322,0.25951203,7.88257211,0.01998485,0.01998411,38722,118,1
5161.10921209,nan,0.00000000,933.42555322,0.25951203,7.88257211,0.01998485,0.01998411,38722,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.10216831,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.21986863,nan,0.00000000,-2147483648,118,1
5161.46735119,5161.45322152,0.00000000,947.71297358,0.42346100,8.44308264,0.01998417,0.01998411,38718,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.60978789,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.80335946,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.99600958,nan,0.00000000,-2147483648,118,1
5162.11480920,5162.11995983,0.00000000,973.59958812,0.50080001,9.43940961,0.01998410,0.01998412,38713,118,1
5162.11480920,nan,0.00000000,973.59958812,0.50080001,9.43940961,0.01998410,0.01998412,38713,118,1
5162.24558081,5162.25332816,0.00000000,978.83708511,0.07163690,9.63800523,0.01998409,0.01998412,38712,118,1
5162.36651688,5162.25332816,0.00000000,983.68336468,0.31093309,9.82087835,0.01998455,0.01998412,38712,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.02052128,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.13272234,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.24459897,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.39326419,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.61518582,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.68887344,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.87246801,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.05517276,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.16436966,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.23699050,nan,0.00000000,-2147483648,118,1
5163.44294674,5163.45395329,0.00000000,1026.93437393,0.09399183,11.41555496,0.01998407,0.01998412,38703,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.59797619,nan,0.00000000,-2147483648,118,1
