wlc,wll,posc,posm,posme,posmy,order,flag
5175.75608456,5175.76055339,0.00000000,1537.00000000,0.00000000,6.58070973,118,4
5182.11018093,5182.10933371,1812.95718937,1812.99462275,0.03712519,10.89267100,118,0
5182.32140626,5182.32049588,1822.29232641,1822.33259511,0.02065437,11.02661892,118,0
5186.01449263,5186.01505343,1987.41374465,1987.38841410,0.04240077,13.20566704,118,0
5186.16077026,5186.15775082,0.00000000,1994.00000000,0.00000000,13.28470666,118,4
5190.64756946,5190.64778331,2199.49442851,2199.48449911,0.02751895,15.36886427,118,0
5192.95912926,5192.95913527,2307.56074799,2307.56046513,0.02107805,16.14624939,118,0
5193.44797355,5193.44805687,2330.61846062,2330.61452580,0.03665890,16.28139186,118,0
5195.34976302,5195.34150094,0.00000000,2421.00000000,0.00000000,16.70353147,118,4
5199.44223586,5199.44224981,2619.34003893,2619.33935354,0.02467838,17.01054762,118,0
5202.91240280,5202.90437392,0.00000000,2791.98434401,0.05039825,16.57608205,118,0
5204.64892582,5204.63842920,0.00000000,2880.00000000,0.00000000,16.10827809,118,4
5206.60800262,5206.61196877,0.00000000,2980.67468108,0.08017957,15.37801691,118,0
5207.46133646,5207.44655664,0.00000000,3025.00000000,0.00000000,14.99324240,118,4
5209.23626765,5209.23637960,3118.13916172,3118.13324641,0.05503155,14.06587252,118,0
5214.17321813,5214.18357616,0.00000000,1294.00000000,0.00000000,35.57189177,117,4
5216.63131384,5216.63177488,1395.83359488,1395.81438165,0.02931704,38.06292583,117,0
5218.38693501,5218.38634606,1469.24706668,1469.27182026,0.02022286,39.73454724,117,0
5220.00202603,5220.00089976,1537.38068854,1537.42840260,0.02660904,41.19125585,117,0
5227.94295838,5227.94224367,1880.92130418,1880.95288966,0.03955607,47.14951408,117,0
5231.75200385,5231.75142885,0.00000000,2051.10498047,0.00000000,49.24439565,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-13.49365512,117,4
5233.62702242,5233.62651274,2136.20082572,2136.22409476,0.05428706,50.07940919,117,0
5234.25976666,5234.25993874,2165.17394459,2165.16605846,0.03604722,50.33098153,117,0
5235.61560830,5235.61642150,2227.60816406,2227.57058134,0.05607256,50.81758007,117,0
5240.81784054,5240.81717539,2471.85789756,2471.88966461,0.05286977,51.98919567,117,0
5241.46943913,5241.46900990,2503.05479525,2503.07538102,0.05325419,52.05474788,117,0
5243.24402508,5243.24415191,2588.67860150,2588.67244758,0.03154996,52.13709772,117,0
5243.78524548,5243.77132820,0.00000000,2615.00000000,0.00000000,52.13368481,117,4
5246.14747890,5246.14447602,0.00000000,2731.00000000,0.00000000,51.95782372,117,5
5249.10630900,5249.10399466,0.00000000,2879.06274414,0.00000000,51.35323725,117,2
5249.48855622,5249.48780406,2898.38269591,2898.42084055,0.02306047,51.24274867,117,0
5252.20393613,5252.20350117,3037.53722613,3037.55975117,0.02984821,50.23518640,117,0
5252.67704011,5252.67669865,3062.08956263,3062.10731411,0.04907272,50.01860844,117,0
5255.33212452,5255.33154202,3201.52989167,3201.56081567,0.06153615,48.56794749,117,0
5256.73419805,5256.73420351,3276.41956591,3276.41927239,0.05021477,47.63510223,117,0
5257.15386940,5257.15363591,3298.98614807,3298.99873237,0.08810872,47.33264903,117,0
5258.51018321,5258.50801425,0.00000000,3372.54296875,0.00000000,46.27992487,117,2
5260.17545851,5260.18264452,0.00000000,3464.00000000,0.00000000,44.82684830,117,4
5261.36210718,5261.36791758,0.00000000,3530.00000000,0.00000000,43.67941210,117,4
5249.48587133,5249.48780406,0.00000000,909.00000000,0.00000000,60.28603838,116,4
5252.20599587,5252.20350117,0.00000000,1016.00000000,0.00000000,63.66497836,116,4
5252.67716810,5252.67669865,1034.65796981,1034.67658417,0.03503838,64.23213420,116,0
5255.33040938,5255.33154202,1140.53697507,1140.49152680,0.04220040,67.31851222,116,0
5256.73444352,5256.73420351,1196.99625642,1197.00594721,0.06579362,68.87855141,116,0
5257.15226479,5257.15363591,1213.94993397,1213.89445459,0.04176544,69.33281156,116,0
5258.50754311,5258.50801425,1268.92287053,1268.90368585,0.05669714,70.77436064,116,0
5260.18224887,5260.18264452,1337.38715645,1337.37092086,0.04465232,72.48723681,116,0
5261.36915950,5261.36791758,1386.16774019,1386.21900902,0.02697391,73.65416657,116,0
5265.32992286,5265.33100601,1551.33212687,1551.28653817,0.03416154,77.25793379,116,0
5266.21927568,5266.21892710,1588.79037772,1588.80511457,0.04208583,78.00398120,116,0
5266.71482748,5266.71303273,0.00000000,1609.78991699,0.00000000,78.40946050,116,2
5266.84303664,5266.84038732,1615.11356360,1615.22592839,0.15891524,78.51311778,116,0
5268.87823282,5268.87801204,0.00000000,1702.00000000,0.00000000,80.09089587,116,4
5269.60900313,5269.60471623,0.00000000,1733.38300276,0.03688763,80.62589251,116,0
5270.01830114,5270.01799965,1750.99134136,1751.00434231,0.03395814,80.91799324,116,0
5272.09594359,5272.09532822,1841.06760467,1841.09443583,0.04167433,82.31815170,116,0
5273.47321462,5273.47272601,1901.35755370,1901.37902530,0.03277241,83.16799362,116,0
5274.71030775,5274.70935759,1955.87808824,1955.92012059,0.03962558,83.87670531,116,0
5276.15276092,5276.14631750,0.00000000,2020.00000000,0.00000000,84.63634072,116,4
5276.66200533,5276.66080874,2042.67931172,2042.73281641,0.03830544,84.88686698,116,0
