gj905;Ross  248;23 41 55.0361186415 +44 10 38.825189497;112.692  -1592.055  [0.153 0.112 90];316.9558 [0.1260] A 2018yCat.1345....0G;v:~ -77.715 (NIR) A [0.124] 2015ApJ...802L..10T


