gj513;G  63-32;13 29 21.3114336006 +11 26 26.651881848;328.843  -1190.829  [0.103 0.059 90];52.3013 [0.0495] A 2018yCat.1345....0G;v:~ 28 (Opt) C [4] 2014AJ....147...20N


