2457575.55144 21.8489316485503 6.045595815165253
2457585.50907 6.7137322421117895 7.114777731205515
2457593.47349 26.94859652568268 6.2515681392882065
2457595.50096 5.7992718229290245 4.91247467926704
2457597.49697 -6.426718538669516 3.703585841675524
2457606.44587 -9.130497679826451 5.692578797048773
2457612.42374 3.283601121799242 7.109855422841426
2457613.46158 -7.931781095472138 7.001243675997461
2457614.4318 -5.317262469300071 6.040235319684424
2457620.46224 -5.435766129812551 7.766147926004094
2457621.40207 -31.26400034227299 9.281881381908313
2457622.459 -9.025949752328195 5.989320324549474
2457625.42291 3.2819543928753996 7.03736875663522
2457629.42857 9.039851316301691 8.005244158413522
2457630.37631 6.663524383050232 7.675788307817871
2457631.40208 -11.36667903080068 5.661077484774382
2457634.41 -1.4796289346728488 7.897124812012699
2457642.34968 4.275152011923827 6.622982798744987
2457672.38053 -3.7807293802645754 6.651022221434689
2457691.3055 -6.481664103620611 5.858274374281327
2457833.6919 -14.14873899694412 7.110265943037867
2457916.57133 4.98362974269701 3.7242592350534913
2457936.53114 -11.621752981437188 5.32477997196506
2457939.49284 10.451982841969114 4.772170438886309
2457950.52833 -6.536213590987273 5.34534384566283
2457958.47526 7.974957930850101 6.385250159528273
2457960.49888 11.378573775128446 6.122149162739512
2457963.43442 -11.570770987955322 5.271447259046491
2457969.46166 -18.63278779508409 5.482924328208332
2457971.40482 0.9785373142760049 4.310422498286584
2457997.41707 -14.608973495216997 5.330908178816919
2458005.45878 -12.457639765199522 9.925396833053883
2458010.42485 22.906314666623057 5.904430294905223
2458330.48914 -15.813892907118042 4.116620551438889
2458335.44392 -6.049502966170261 5.470122451962125
2458349.45096 -1.388188329512391 4.804785974308091
2458367.37241 -9.77100711284383 7.931184425491231
2458383.35373 -1.6635916325126212 6.049546555520803
2458393.32821 0.43211525793752636 5.841778784111774
2458630.57022 -0.6268312151020566 4.608798614306572
2458637.58729 23.22528215202343 5.29505402213004
2458647.53003 1.258211308925428 8.350674430049265
2458657.53666 -4.150048933088261 5.668722832240871
2458690.51275 9.115397170792473 3.9984093250027644
2458693.4767 16.08025065212938 4.950768172001872
2458713.44707 -8.908634459871204 6.451715218913319
2458743.41136 13.356254839349512 7.464696082964286
