A,e_A
2272.415151180897738,0.016877384968013
30524.463796498104784,0.657580754789744
372.004900834814180,20.524156341106686
7785.359634825959802,260.947457651267882
2287.824400868266821,5440.226516258913762
-474.691614528179343,2.479539832035585
1969.458764136768878,224.126496189741204
-61648.603340148925781,17352.300714827077172
-22586.046504974365234,613875.214876887970604
-14715704.219848632812500,32620175.439329136162996
-8620.179761366918683,85.452050735235289
-91.205064255744219,1956.295976874997450
-15926.390169084072113,29045.539968198863789
65243.103049755096436,421520.280276937293820
-40528.121662497520447,7114.564691038973251
73657.572466850280762,170093.080067931296071
-419955.630233764648438,1714242.271967608248815
4994874.062011718750000,33805939.526331730186939
-3614152.574081420898438,515157.596727009920869
-1698271.101150512695312,5622206.006309874355793
-38068078.763183593750000,108213693.342128798365593
-4160095.829589843750000,18240769.549952048808336
10912067.337890625000000,328638940.665151655673981
-605822585.750000000000000,957987189.598057389259338
