A,e_A
2250.594466241186183,0.016877572611248
30579.412343195279391,0.649701930757271
283.318469949066639,20.764653497402588
7512.035831357352436,252.285931097979642
1036.622365310788155,5466.571327507903334
-468.257764880600007,2.468990922164242
1997.112548947334290,222.652399690858488
-59737.807592511177063,17173.937659959297889
-68059.429126739501953,611956.546117767924443
-15229865.741821289062500,32064802.703636810183525
-8641.653847220353782,84.420604952098813
-58.965206932276487,1942.670295016094542
-15969.200459361076355,28314.213805346000299
62873.411236763000488,412820.953794217319228
-42224.169951677322388,7110.496929781516883
73221.445330142974854,168021.667026976036141
-210715.010086059570312,1679056.142346665030345
3905270.926361083984375,33375633.678698275238276
-3638373.118431091308594,507683.137687966634985
-1153564.359100341796875,5608233.777902936562896
-24887164.731445312500000,106225774.287296354770660
-1097799.965332031250000,17950873.058423992246389
38105251.714843750000000,324433964.741136848926544
-537437455.250000000000000,934553726.227378487586975
