A,e_A
2229.747819353409795,0.017337126753930
30680.448278743591800,0.661762872324596
300.946589102095459,21.636801322706280
7784.123159282840788,253.147927807058295
1462.743837831541896,5686.608780956034025
-462.004994217506464,2.546517399748629
2006.302983017638326,228.771434590321718
-60089.007676005363464,17845.575583180620015
24154.245014190673828,628489.540722128003836
-7431008.639892578125000,33390189.826410196721554
-8639.017920779995620,86.657981217502638
27.509655568748713,2035.088987907771752
-15321.767765402793884,28934.041745575555979
67937.972628593444824,430481.180998170049861
-43414.109527826309204,7492.650275499562667
76812.635546684265137,175533.555034459190210
-294899.833366394042969,1746575.926136684371158
5503503.836914062500000,35004301.271616801619530
-3660578.775901794433594,527992.503636552719399
-1045517.359710693359375,5975379.795507498085499
-29615924.186523437500000,112611095.747197955846786
-3534059.999511718750000,19198645.035016681998968
20018537.601562500000000,344799982.595518946647644
-543199531.687500000000000,989864763.079453825950623
