A,e_A
2271.561896115642867,0.016857356773607
30502.065621523433947,0.654993705410343
318.310571084701223,20.464678829146894
7527.966291808057576,258.852204298495508
1346.694985892623663,5408.554149928158040
-474.492279290127044,2.473866909137804
1971.241658611223102,222.957416747128860
-63009.116834700107574,17358.322675926538068
-13244.030393600463867,610911.300481731537730
-13299240.712646484375000,32548722.222229827195406
-8607.871827902272344,85.017988878366992
62.677852846682072,1919.956548450846185
-16322.827856540679932,28763.147218448852072
43440.726000308990479,409544.070252656470984
-40804.447635173797607,7106.304665564596689
84044.672408580780029,167642.455311706667999
-233761.588043212890625,1696745.832384820794687
3495068.583923339843750,33118726.930837251245975
-3662106.838317871093750,510858.669221176591236
-2280038.807769775390625,5630052.435514182783663
-28432436.711914062500000,106638508.481221765279770
-3602662.653320312500000,18201824.306441206485033
-24532059.099609375000000,326836374.565552115440369
-540817001.906250000000000,951282835.549257636070251
