wlc,wll,posc,posm,posme,posmy,order,flag
5175.75308180,5175.76055339,0.00000000,1537.00000000,0.00000000,25.79880730,118,4
5182.11030249,5182.10933371,1813.08345808,1813.12625910,0.01452655,30.70133352,118,0
5182.32153332,5182.32049588,1822.41784114,1822.46372664,0.01344136,30.83177542,118,0
5186.01353937,5186.01505343,1987.53484806,1987.46646439,0.04609797,32.80318605,118,0
5186.15807237,5186.15775082,0.00000000,1994.00000000,0.00000000,32.86889545,118,4
5190.64623991,5190.64778331,2199.61560367,2199.54394383,0.04990575,34.50120614,118,0
5192.95908396,5192.95913527,2307.67393390,2307.67151781,0.02108866,35.04586000,118,0
5193.44841117,5193.44805687,2330.73246539,2330.74919983,0.03075661,35.13597471,118,0
5195.34728843,5195.34150094,0.00000000,2421.00000000,0.00000000,35.40330084,118,4
5199.44344781,5199.44224981,2619.45296624,2619.51182611,0.04039462,35.53133245,118,0
5202.91110911,5202.90437392,0.00000000,2792.03804363,0.02736804,35.14132426,118,0
5204.64657969,5204.63842920,0.00000000,2880.00000000,0.00000000,34.76117440,118,4
5206.60844724,5206.61196877,0.00000000,2980.81869388,0.05800302,34.16944377,118,0
5207.45900125,5207.44655664,0.00000000,3025.00000000,0.00000000,33.85578371,118,4
5209.23679899,5209.23637960,3118.25503593,3118.27719619,0.02222267,33.07995882,118,0
5214.16997634,5214.18357616,0.00000000,1294.00000000,0.00000000,54.63038417,117,4
5216.63187159,5216.63177488,1395.96465643,1395.96868625,0.01552265,57.03040101,117,0
5218.38643544,5218.38634606,1469.37876624,1469.38252221,0.01740570,58.65272144,117,0
5220.00152645,5220.00089976,1537.51426331,1537.54080923,0.04564058,60.07746501,117,0
5227.94277962,5227.94224367,1881.04525042,1881.06893478,0.02721679,66.00625311,117,0
5231.75299809,5231.75142885,0.00000000,2051.27172852,0.00000000,68.13311358,117,2
5180.42030905,5232.45594910,0.00000000,-1.00000000,0.00000000,12.80087026,117,4
5233.62722763,5233.62651274,2136.31964532,2136.35228498,0.01752448,68.98743256,117,0
5234.25982835,5234.25993874,2165.29466343,2165.28960396,0.01732583,69.24585697,117,0
5235.61620846,5235.61642150,2227.72810516,2227.71826056,0.06595715,69.74743079,117,0
5240.81753917,5240.81717539,2471.97082842,2471.98820049,0.01467445,70.96800781,117,0
5241.47016915,5241.46900990,2503.17118817,2503.22679597,0.03773916,71.03825774,117,0
5243.24429806,5243.24415191,2588.79661868,2588.80371000,0.02271830,71.13056116,117,0
5243.78282816,5243.77132820,0.00000000,2615.00000000,0.00000000,71.12946812,117,4
5246.14509770,5246.14447602,0.00000000,2731.00000000,0.00000000,70.95935442,117,5
5249.10618137,5249.10399466,0.00000000,2879.17504883,0.00000000,70.35090707,117,2
5249.48760185,5249.48780406,2898.49441066,2898.48415544,0.04033281,70.23944837,117,0
5252.20478482,5252.20350117,3037.67393357,3037.74040283,0.04421584,69.21763139,117,0
5252.67692883,5252.67669865,3062.20715478,3062.21912060,0.02374004,68.99867979,117,0
5255.33247683,5255.33154202,3201.64754314,3201.69716971,0.04804567,67.52933775,117,0
5256.73469313,5256.73420351,3276.53763789,3276.56393165,0.08449601,66.58679882,117,0
5257.15531598,5257.15363591,3299.12111288,3299.21166017,0.07194123,66.28077154,117,0
5258.51061616,5258.50801425,0.00000000,3372.69409180,0.00000000,65.22168658,117,2
5260.17310730,5260.18264452,0.00000000,3464.00000000,0.00000000,63.76660330,117,4
5261.35974531,5261.36791758,0.00000000,3530.00000000,0.00000000,62.62046604,117,4
5249.48223048,5249.48780406,0.00000000,909.00000000,0.00000000,79.28708307,116,4
5252.20245842,5252.20350117,0.00000000,1016.00000000,0.00000000,82.63356177,116,4
5252.67532274,5252.67669865,1034.80125079,1034.74669775,0.03278500,83.19827784,116,0
5255.33281259,5255.33154202,1140.67684788,1140.72783173,0.07166777,86.26899461,116,0
5256.73385693,5256.73420351,1197.13572219,1197.12172877,0.05740691,87.81822161,116,0
5257.14992621,5257.15363591,1214.09093580,1213.94083952,0.02254095,88.26882646,116,0
5258.50754396,5258.50801425,1269.06461039,1269.04546169,0.08169239,89.70821769,116,0
5260.18189654,5260.18264452,1337.52328591,1337.49259033,0.03610618,91.41709900,116,0
5261.36954406,5261.36791758,1386.30058050,1386.36771537,0.02844673,92.58356506,116,0
5265.33085477,5265.33100601,1551.46459907,1551.45823431,0.03464836,96.19067044,116,0
5266.21958874,5266.21892710,1588.91985120,1588.94782211,0.03649593,96.93788827,116,0
5266.71665034,5266.71303273,0.00000000,1609.99621582,0.00000000,97.34570416,116,2
5266.84333962,5266.84038732,1615.23985862,1615.36507281,0.16179508,97.44837773,116,0
5268.87525753,5268.87801204,0.00000000,1702.00000000,0.00000000,99.02924822,116,4
5269.61092564,5269.60471623,0.00000000,1733.59274420,0.02930608,99.57009550,116,0
5270.01739808,5270.01799965,1751.11879886,1751.09285979,0.02304350,99.86147350,116,0
5272.09579959,5272.09532822,1841.19451697,1841.21506878,0.01903897,101.26913906,116,0
5273.47259424,5273.47272601,1901.48238019,1901.47658953,0.02864067,102.12345141,116,0
5274.71033101,5274.70935759,1956.00319878,1956.04625912,0.03536187,102.83682363,116,0
5276.15000958,5276.14631750,0.00000000,2020.00000000,0.00000000,103.59986895,116,4
5276.66098446,5276.66080874,2042.80041608,2042.80827318,0.03670418,103.85291760,116,0
5277.39470398,5277.39483989,2075.69716056,2075.69105504,0.01702132,104.20006399,116,0
5281.84983585,5281.84889931,2278.45034541,2278.49354592,0.01263105,105.87895248,116,0
5282.00923085,5282.00779310,2285.78350640,2285.84989456,0.16217596,105.92488443,116,0
5284.84571693,5284.84255909,0.00000000,2418.00000000,0.00000000,106.57128240,116,4
5285.04956899,5285.04919660,2427.56013276,2427.57765879,0.01615324,106.60496565,116,0
5288.40157376,5288.40146979,2587.06987917,2587.07488076,0.02757854,106.90424523,116,0
5295.50402857,5295.50464489,2937.38614170,2937.35496347,0.03403049,105.83001483,116,0
5298.91973190,5298.92023834,3112.43971408,3112.41342094,0.01680644,104.40378237,116,0
5300.91442509,5300.91520383,3216.86075281,3216.81966047,0.08900428,103.27225033,116,0
5302.04465669,5302.04448804,3276.72023992,3276.72922167,0.04652141,102.52850441,116,0
5304.57029710,5304.56851400,3412.59434526,3412.69136335,0.04012711,100.58597012,116,0
5306.05466027,5306.04644960,0.00000000,3494.00000000,0.00000000,99.25599896,116,5
5308.06410178,5308.06476298,3605.78099008,3605.74386910,0.07294495,97.22370728,116,0
5310.02702721,5310.01852329,0.00000000,3717.00000000,0.00000000,94.96631156,116,4
5311.50274996,5311.51803819,0.00000000,3802.00000000,0.00000000,93.08523267,116,4
5295.50264324,5295.50464489,923.45524041,923.37749966,0.02726744,115.86347777,115,0
5298.91941648,5298.92023834,1057.10860492,1057.07621011,0.01037670,120.01664707,115,0
5300.91406079,5300.91520383,1136.07809988,1136.03264420,0.04921616,122.30867048,115,0
5302.04445441,5302.04448804,1181.10369933,1181.10235538,0.01726732,123.56350406,115,0
5304.57125635,5304.56851400,1282.57860814,1282.68950673,0.02476207,126.24930172,115,0
5306.05737119,5306.04644960,0.00000000,1343.00000000,0.00000000,127.75034315,115,4
5308.06512776,5308.06476298,1425.13637847,1425.15137527,0.03655553,129.68292043,115,0
5310.01875571,5310.01852329,1505.84771968,1505.85736980,0.01838358,131.45563638,115,0
5311.51826083,5311.51803819,1568.31842988,1568.32774107,0.02933307,132.74214409,115,0
5316.75745067,5316.75723042,1790.38305730,1790.39252141,0.01481652,136.71004502,115,0
5320.87293952,5320.87484411,1969.29282557,1969.20913496,0.02653695,139.21829216,115,0
5321.93463540,5321.92339252,0.00000000,2016.00000000,0.00000000,139.77344510,115,4
5325.51460383,5325.51151738,0.00000000,2175.88452148,0.00000000,141.35361893,115,2
5325.61142798,5325.60744890,0.00000000,2180.25525603,0.19963329,141.38993260,115,0
5326.98523616,5326.98526162,2242.54270708,2242.54154846,0.03131204,141.86761845,115,0
5328.79868628,5328.79833251,2325.53611052,2325.55239534,0.03198751,142.38858106,115,0
5333.06133988,5333.06166288,2524.44100332,2524.42572890,0.03084750,143.09899223,115,0
5334.58023931,5334.57926837,2596.56358592,2596.60995779,0.04653599,143.16914931,115,0
5338.02541731,5338.02595217,2763.14984390,2763.12368683,0.02034609,142.94962085,115,0
5339.74078469,5339.74118923,2847.55589615,2847.53586493,0.03054125,142.63507197,115,0
5342.99266832,5342.99259087,3010.44428812,3010.44821527,0.01971462,141.64128103,115,0
5348.12883142,5348.12865133,3276.15381575,3276.16332458,0.07222012,138.92702211,115,0
5350.47321569,5350.46609996,0.00000000,3401.19277594,0.09618598,137.18076642,115,0
5351.50602448,5351.49903703,0.00000000,3457.06054688,0.00000000,136.30342226,115,2
5351.61528313,5351.61373969,0.00000000,3463.00000000,0.00000000,136.20662391,115,4
5355.84550462,5355.84832753,3697.62593135,3697.46638969,0.03366553,131.84402312,115,0
5357.06918992,5357.06692718,3766.89946459,3767.02884969,0.05625562,130.34656500,115,0
5358.06353851,5358.06313395,3824.14135260,3824.16470734,0.07774592,129.04707225,115,0
5359.81135630,5359.80808404,0.00000000,3926.00000000,0.00000000,126.57541689,115,4
5338.02475382,5338.02595217,773.23776310,773.19236059,0.01900292,147.40730543,114,0
5339.72919223,5339.74118923,0.00000000,838.00000000,0.00000000,149.66253366,114,4
5342.98310485,5342.99259087,0.00000000,963.00000000,0.00000000,153.78265513,114,4
5348.12983532,5348.12865133,1164.26248632,1164.30932656,0.04562794,159.78309962,114,0
5350.47560279,5350.46609996,0.00000000,1257.60140757,0.03500730,162.29870369,114,0
5351.50649618,5351.49903703,0.00000000,1298.91711426,0.00000000,163.35919199,114,2
5351.60810459,5351.61373969,0.00000000,1303.00000000,0.00000000,163.46220629,114,4
5355.84881571,5355.84832753,1475.12525500,1475.14527487,0.04249368,167.51367265,114,0
5357.06934237,5357.06692718,1525.25554963,1525.35518567,0.04050117,168.58803835,114,0
5358.06325335,5358.06313395,1566.44811617,1566.45306644,0.01107304,169.43138607,114,0
5359.80764392,5359.80808404,1639.10338688,1639.08497987,0.02279653,170.84252783,114,0
5366.20487239,5366.20445883,1911.10243435,1911.12032483,0.02832579,175.22876876,114,0
5369.86420289,5369.86586386,0.00000000,2071.00000000,0.00000000,177.14541838,114,4
5372.41304459,5372.40958822,2184.18063152,2184.33545823,0.01688326,178.20798574,114,0
5372.84409176,5372.84469663,2203.69015968,2203.66298877,0.02295845,178.36468561,114,0
5376.99625983,5376.99673162,2392.49497934,2392.47324857,0.02121266,179.52014472,114,0
5377.25663452,5377.25635320,2404.46314225,2404.47612134,0.01387867,179.57058606,114,0
5378.65366267,5378.65184259,0.00000000,2469.21093750,0.00000000,179.79522178,114,2
5379.60665688,5379.60803421,0.00000000,2513.69628906,0.00000000,179.90322864,114,2
5383.37661104,5383.37707201,0.00000000,2692.41845703,0.00000000,179.95663584,114,2
5383.49283102,5383.51679099,0.00000000,2698.00000000,0.00000000,179.94849375,114,4
5384.42724470,5384.42716411,2743.02541290,2743.02931029,0.03591707,179.86107857,114,0
5385.72351549,5385.71542025,0.00000000,2806.00000000,0.00000000,179.67399777,114,4
5387.02936784,5387.01545647,0.00000000,2870.01146395,0.03070610,179.40634182,114,0
5391.34606952,5391.34609672,0.00000000,3086.00000000,0.00000000,177.92680486,114,4
5392.59149312,5392.59022024,3149.56064124,3149.62599669,0.05094622,177.32141024,114,0
5395.64061744,5395.64128962,3308.12089062,3308.08552428,0.04010866,175.47828922,114,0
5396.23170473,5396.23499529,0.00000000,3339.27797426,0.02677713,175.05909003,114,0
5397.04149959,5397.04184288,3382.23851253,3382.22023596,0.05152724,174.45163736,114,0
5400.34069145,5400.34017685,3560.33058433,3560.35876077,0.07003870,171.55624825,114,0
5401.03413313,5401.03330291,3598.41222175,3598.45799033,0.05596991,170.85843644,114,0
5402.39557499,5402.40725651,0.00000000,3674.00000000,0.00000000,169.39294743,114,4
5403.39529550,5403.39363066,3729.94635184,3730.04014771,0.07470937,168.23543443,114,0
5407.87410913,5407.88513973,0.00000000,3988.00000000,0.00000000,162.13401607,114,4
5408.38212753,5408.37257039,0.00000000,4018.00000000,0.00000000,161.34192298,114,4
5383.36452152,5383.37707201,0.00000000,702.00000000,0.00000000,182.05925505,113,4
5383.49859901,5383.51679099,0.00000000,707.00000000,0.00000000,182.24284684,113,4
5384.42629048,5384.42716411,741.70224396,741.66954380,0.02271317,183.50277723,113,0
5385.71385556,5385.71542025,0.00000000,790.00000000,0.00000000,185.22100477,113,4
5387.02978101,5387.01545647,0.00000000,839.65721538,0.02105876,186.94010047,113,0
5391.33448757,5391.34609672,0.00000000,1004.00000000,0.00000000,192.29462965,113,4
5392.59329013,5392.59022024,1052.50493974,1052.62384484,0.02351335,193.78019209,113,0
5395.64203755,5395.64128962,1171.47080718,1171.50016422,0.02751773,197.22222984,113,0
5396.23195296,5396.23499529,1194.80691791,1194.68717731,0.04221581,197.86217813,113,0
5397.04261775,5397.04184288,1226.61644663,1226.64705978,0.01193138,198.72743144,113,0
5400.34213166,5400.34017685,1357.89488597,1357.97328174,0.02923199,202.07810755,113,0
5401.03417947,5401.03330291,1385.73507911,1385.77034882,0.04740609,202.74508131,113,0
5403.38777532,5403.39363066,0.00000000,1481.00000000,0.00000000,204.91811614,113,4
5407.88362803,5407.88513973,1666.00299763,1665.94011405,0.06570301,208.64293986,113,0
5408.37319413,5408.37257039,1686.30487894,1686.33089219,0.01686133,209.01358611,113,0
5411.73882136,5411.73846580,1827.89986861,1827.91495644,0.02746826,211.36779471,113,0
5416.26188465,5416.26351912,2022.27873914,2022.20768305,0.01373785,213.97396283,113,0
5423.49801240,5423.49720742,2343.48148855,2343.51799482,0.04458322,216.69815205,113,0
5428.18546017,5428.18728949,2559.35570790,2559.27025168,0.01240793,217.41828456,113,0
5430.55791589,5430.55552228,2670.85059229,2670.96416902,0.02200507,217.44112210,113,0
5431.74603588,5431.74594982,2727.55316037,2727.55727735,0.03276968,217.36158829,113,0
5432.85740410,5432.85736280,2780.92005610,2780.92204696,0.04630876,217.23047241,113,0
5440.13604860,5440.13595848,0.00000000,3141.08569336,0.00000000,214.92204227,113,2
5440.59861021,5440.59868824,3164.64083121,3164.63685016,0.03773497,214.68478046,113,0
5445.44550412,5445.44492862,3416.74067780,3416.77121852,0.10887635,211.48161879,113,0
5445.82066396,5445.81995965,3436.67372550,3436.71121862,0.07328239,211.17657956,113,0
5447.38074122,5447.38020670,3520.29478437,3520.32362383,0.07575314,209.81502304,113,0
5448.55473039,5448.56553490,0.00000000,3584.00000000,0.00000000,208.68881903,113,4
5452.23406354,5452.22020258,0.00000000,3788.00000000,0.00000000,204.56146433,113,4
5453.90837399,5453.90941359,3883.24402195,3883.18442199,0.08861419,202.36514784,113,0
5428.18653274,5428.18728949,582.77364424,582.74602102,0.05723998,215.23687386,112,0
5430.55674608,5430.55552228,669.60164199,669.64670910,0.06617190,218.57981861,112,0
5431.74604158,5431.74594982,713.55184034,713.55523629,0.01916121,220.21308378,112,0
5432.85656280,5432.85736280,754.76660837,754.73687832,0.02640900,221.71090216,112,0
5440.13415204,5440.13595848,1029.36658145,1029.29739359,0.05165465,230.85777814,112,0
5440.59936955,5440.59868824,1047.11940220,1047.14554837,0.01092261,231.40198490,112,0
5445.44588089,5445.44492862,0.00000000,1235.10009766,0.00000000,236.76054999,112,2
5445.81993164,5445.81995965,1249.77051400,1249.76941409,0.05181064,237.15019735,112,0
5447.38172065,5447.38020670,1311.25445185,1311.31432543,0.01947979,238.73993431,112,0
5448.55907098,5448.56553490,0.00000000,1358.00000000,0.00000000,239.89738126,112,4
5452.19999176,5452.22020258,0.00000000,1504.00000000,0.00000000,243.24755210,112,4
5453.91006897,5453.90941359,1573.41875556,1573.44548561,0.01258875,244.69791068,112,0
5460.37856711,5460.38091559,1841.67596003,1841.57699022,0.06809558,249.43333175,112,0
5460.76934091,5460.76844414,1858.01667143,1858.05453756,0.03230991,249.67960234,112,0
5461.08461224,5461.08502290,1871.39566140,1871.37829140,0.02320354,249.87495233,112,0
5465.74259728,5465.74241900,2070.88105863,2070.88879251,0.03068041,252.39561428,112,0
5477.23063175,5477.22693531,0.00000000,2586.47827148,0.00000000,255.40058807,112,2
5478.29039323,5478.29074174,2635.91681494,2635.90050414,0.04730127,255.42292358,112,0
5478.70614977,5478.70531736,2655.34743924,2655.38650971,0.04930444,255.41894806,112,0
5479.37014847,5479.37045083,2686.63731026,2686.62305470,0.03059452,255.39749077,112,0
5481.78227583,5481.78470722,2801.39960271,2801.28308547,0.06497892,255.15941627,112,0
5481.93571256,5481.93615548,2808.65649478,2808.63524378,0.03676482,255.13560510,112,0
5482.62307947,5482.62061971,0.00000000,2841.69287109,0.00000000,255.01581271,112,2
5482.72979623,5482.72745902,2846.72646386,2846.83920556,0.14228503,254.99528992,112,0
5484.11953612,5484.12176815,0.00000000,2914.20727539,0.00000000,254.68006621,112,2
5488.52682993,5488.52701508,0.00000000,3132.40258789,0.00000000,253.06460723,112,2
5490.40774469,5490.40823681,3227.77672499,3227.75159362,0.04643877,252.07305374,112,0
5494.47732190,5494.47758542,3439.03171205,3439.01780086,0.06184367,249.25584576,112,0
