wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5163.99568329,5163.98012315,0.00000000,1049.00000000,nan,11.41622216,0.01998415,0.01998409,38699,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.80212916,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.87879577,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.18375519,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.25956962,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.44836413,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.56113364,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.78553569,nan,0.00000000,-2147483648,118,1
5165.06765191,5165.04809248,0.00000000,1092.38707073,0.16783896,13.05974136,0.01998416,0.01998409,38691,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.22981672,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.41316460,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.66811422,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.74058604,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.81289346,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.88503676,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.99294454,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.13624954,nan,0.00000000,-2147483648,118,1
5165.91646878,5165.84935935,0.00000000,1126.89288355,0.08751175,14.31065706,0.01998435,0.01998409,38685,118,1
5165.91646878,5165.84935935,0.00000000,1126.89288355,0.08751175,14.31065706,0.01998435,0.01998409,38685,118,1
5166.04178429,5165.98292800,0.00000000,1131.99855781,292.25776327,14.49161370,0.01998432,0.01998409,38684,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.73804831,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.80808139,nan,0.00000000,-2147483648,118,1
5166.48873430,5166.38367537,0.00000000,1150.23248013,0.14032420,15.12929381,0.01998450,0.01998409,38681,118,1
5166.48873430,5166.38367537,0.00000000,1150.23248013,0.14032420,15.12929381,0.01998450,0.01998409,38681,118,1
5166.48873430,5166.38367537,0.00000000,1150.23248013,0.14032420,15.12929381,0.01998450,0.01998409,38681,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.36258798,nan,0.00000000,-2147483648,118,1
5166.78091045,5166.78448491,0.00000000,1162.17257607,0.22052821,15.53967599,0.01998408,0.01998409,38678,118,1
5166.78091045,5166.78448491,0.00000000,1162.17257607,0.22052821,15.53967599,0.01998408,0.01998409,38678,118,1
5166.92970366,5166.91810191,0.00000000,1168.25939172,0.09581854,15.74671181,0.01998413,0.01998409,38677,118,1
5167.05516769,5167.05172582,0.00000000,1173.39513042,0.31855492,15.92026573,0.01998410,0.01998409,38676,118,1
5167.24237877,5167.18535664,0.00000000,1181.06399725,0.05717516,16.17750335,0.01998431,0.01998409,38675,118,1
5167.24237877,5167.18535664,0.00000000,1181.06399725,0.05717516,16.17750335,0.01998431,0.01998409,38675,118,1
5167.44572868,5167.45263901,0.00000000,1189.40155641,0.17994103,16.45457722,0.01998406,0.01998409,38673,118,1
5167.60611053,5167.58629056,0.00000000,1195.98296786,0.14095971,16.67139382,0.01998417,0.01998409,38672,118,1
5167.75520828,5167.71994903,0.00000000,1202.10575646,0.18564112,16.87160725,0.01998423,0.01998409,38671,118,1
5167.88520364,5167.85361441,0.00000000,1207.44758603,0.07217041,17.04511260,0.01998421,0.01998409,38670,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.19211978,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.28856630,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.38467225,nan,0.00000000,-2147483648,118,1
5168.26131113,5168.25465203,0.00000000,1222.92114698,0.14211873,17.54158737,0.01998412,0.01998409,38667,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.63929600,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.73416017,nan,0.00000000,-2147483648,118,1
5168.51814107,5168.52204503,0.00000000,1233.50322633,0.03655165,17.87592652,0.01998408,0.01998409,38665,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.04794632,nan,0.00000000,-2147483648,118,1
