A,e_A
2268.916116101568605,0.016804938995383
30542.050257960603631,0.654548322915531
376.388424450531602,20.522727992481492
7822.967093922663480,259.807921682123265
2171.859681673347950,5446.803881018710854
-473.657938735519565,2.463073319984147
2000.726124613545835,220.507285270378475
-63162.670393049716949,17080.118961745974957
-80694.378583908081055,599566.650718163931742
-13674139.089477539062500,31760789.739975731819868
-8621.805752682499588,84.809823654958322
33.998724147677422,1937.315642228922343
-16399.228654205799103,28704.037346706034441
48458.620192050933838,415585.995979095983785
-40682.576454102993011,6966.033298119694336
79487.247704029083252,167282.780757215048652
-239940.136619567871094,1703376.823907366720960
4145380.867126464843750,33394551.495717681944370
-3642088.002372741699219,506183.343466981663369
-2078808.579452514648438,5515507.463046017102897
-29275655.771484375000000,105686919.397624060511589
-2926438.126708984375000,17406414.378182906657457
-7007416.011718750000000,321099013.652820706367493
-547365316.453125000000000,928447906.411091089248657
