A,e_A
2278.211708560783791,0.016868866200870
30526.014925842093362,0.664084647557143
431.125587275048019,20.488973514326705
8043.061314008198678,265.530218171549961
2706.674748569726944,5459.044716976329255
-476.243856036453508,2.502806172555026
2004.321905426681042,223.455052225266627
-64472.870667338371277,17691.245246924940147
-80611.240116119384766,606124.590261226054281
-15751713.009643554687500,33136008.228783901780844
-8571.186491047032177,85.975850911555341
-81.121851608157158,1961.072604610634244
-15183.213413417339325,29335.515286648071196
62113.114780187606812,422195.062176433217246
-40154.002442955970764,7172.652181315392227
80542.920951843261719,170404.981016416597413
-334037.679130554199219,1747838.307602923363447
4925092.435760498046875,34188892.494346253573895
-3649467.725906372070312,517677.873736822046340
-1360920.356803894042969,5654325.711672388948500
-31882675.589843750000000,108327188.749005764722824
-2295183.316162109375000,18039786.663640171289444
6492811.415039062500000,327548678.735909223556519
-515243936.000000000000000,957792378.208591341972351
