LP560-035;LP  560-35;14 32 08.5075853839 +08 11 31.248555861;-476.955  10.099  [0.173 0.140 90];78.3186 [0.1078] A 2018yCat.1345....0G;v:~ -18 (Opt) C [4] 2014AJ....147...20N


