PM_J07001-1901;UCAC4 355-020729;07 00 06.8329750724 -19 01 23.629551606;145.538  -89.789  [0.094 0.101 90];33.6038 [0.0609] A 2018yCat.1345....0G;~:~ ~ (~) ~ [~] ~                  


