2457525.67215 0.9193406619227724 1.6185948916628379
2457556.58816 -2.347869658223319 2.056331012808262
2457564.62021 -0.10873156859545707 1.458511310589336
2457583.59909 -0.293879059343386 1.6991355872273126
2457588.52174 1.7456587628794131 1.3706040397977732
2457596.46836 2.5752215154956155 1.521574204781909
2457610.43759 -0.6460861766324488 1.7195888236407895
2457631.41749 -1.2138545013575706 1.8770469107357908
2457673.41795 -1.9904879754874738 1.1235963469126722
2457689.38839 2.7424389843628467 1.54610963430596
2458297.54977 0.807877944528847 1.2812161091223162
2458321.46475 0.5179389476220639 1.2629720058360274
2458342.41607 -0.7168440703930483 1.0618171693318248
2458365.38351 0.9570559394951267 1.0932171254919774
2458532.71398 0.8658201817998882 1.4762910849846378
2458630.49906 -2.126280933841996 1.1112186786265692
2458650.54643 -1.6935431790630973 1.18938820000237
2458680.48985 0.6816850238127707 1.032858768832402
2458691.47135 2.3713747516069232 1.3414817465561246
2458694.40001 -1.322363177072433 1.0298171878119193
2458697.40051 -0.9572871727272809 1.3894956425827987
2458709.4464 -0.1932951869953461 1.3578417172362696
2458712.41479 1.0345261296955002 1.1832528218489902
