3801.354632,3801.398210
3816.440460,3816.492498
3816.722978,3816.775559
3817.378893,3817.419406
3817.822697,3817.880696
3819.030450,3819.134337
3819.474762,3819.528338
3819.662101,3819.696162
3824.019137,3824.173300
3824.907913,3824.962553
3825.372696,3825.449220
3826.805035,3826.883104
3827.066688,3827.110176
3830.008453,3830.071241
3830.734615,3830.792247
3830.817998,3830.911871
3830.943994,3831.120173
3831.638875,3831.757405
3832.840713,3832.917432
3833.229604,3833.393927
3833.829963,3833.894066
3835.947810,3835.978781
3836.038162,3836.141029
3836.893718,3836.943180
3837.096621,3837.182806
3839.584197,3839.674284
3839.772409,3839.879079
3840.727914,3840.782082
3841.432264,3841.470153
3841.684391,3841.784554
3842.597671,3842.699306
3843.421097,3843.486423
3844.957832,3845.085272
3846.874492,3847.003347
3847.553701,3847.600492
3849.303906,3849.423545
3849.507102,3849.568040
3856.915403,3856.983768
3857.972451,3858.009088
3858.107040,3858.155440
3858.439960,3858.506614
3858.636472,3858.732372
3860.583193,3860.665473
3860.718636,3860.755055
3860.808735,3860.855702
3861.089791,3861.234759
3861.825033,3861.871131
3867.874276,3867.963549
3870.316871,3870.394757
3871.045350,3871.206481
3871.694329,3871.795161
3872.884112,3872.956094
3873.515043,3873.589488
3877.323882,3877.369698
3878.153644,3878.194699
3879.175067,3879.253044
3881.795114,3881.952948
3884.068768,3884.101006
3885.191300,3885.234738
3886.753723,3886.826650
3888.014508,3888.052025
3888.696523,3888.937331
3889.637901,3889.696960
3890.172249,3890.222298
3890.373211,3890.443973
3890.539407,3890.606009
3892.555175,3892.630584
3892.969543,3893.020586
3896.143080,3896.187847
3897.867750,3898.174586
3899.120537,3899.177564
3901.820057,3901.923190
3902.574781,3902.705660
3902.904893,3903.422149
3903.252957,3903.301088
3904.319720,3904.357716
3904.455225,3904.493428
3905.163963,3905.208834
3905.837254,3905.972470
3917.564202,3917.658846
3920.617218,3920.659543
3920.802809,3920.884403
3921.493033,3921.600703
3922.061924,3922.108786
3922.402222,3922.462560
3923.496093,3923.535646
3925.160544,3925.256344
3926.455564,3926.518770
3927.417548,3927.455058
3928.303486,3928.380336
3928.595226,3928.693717
3929.099278,3929.146946
3929.322108,3929.369430
3929.849914,3929.912897
3931.094281,3931.151255
3935.930081,3935.992787
3937.292693,3937.369744
3937.987488,3938.039064
3938.262051,3938.324620
3938.374104,3938.449422
3939.118090,3939.167948
3940.018744,3940.065121
3941.205106,3941.352363
3941.436488,3941.534346
3943.295240,3943.392729
3946.173925,3946.211428
3947.353196,3947.408644
3948.857226,3948.938607
3950.758595,3950.799305
3960.239788,3960.317614
3961.106619,3961.179848
3962.252675,3962.472518
3962.631940,3962.667330
3964.144517,3964.191473
3964.234707,3964.297009
3964.468630,3964.559240
3965.462779,3965.544640
3966.466996,3966.532472
3966.507644,3966.725278
3970.353929,3970.417788
3970.469180,3970.529190
3970.965962,3971.006998
3971.084568,3971.133724
3971.939194,3971.973865
3972.125998,3972.185287
3972.401017,3972.470446
3972.537861,3972.592916
3972.666626,3972.701892
3972.886172,3972.937482
3973.108186,3973.158655
3973.281212,3973.311217
3973.866297,3973.905541
3974.136665,3974.189619
3974.338154,3974.425384
3975.173115,3975.229717
3975.806341,3975.869880
3977.054775,3977.091436
3979.362916,3979.405828
3982.129440,3982.169424
3983.509336,3983.559626
3986.974999,3987.039516
3988.491389,3988.535461
3989.864275,3990.085633
3999.232710,3999.269598
4004.890730,4004.929036
4008.412798,4008.452306
4018.832083,4018.862694
4019.287033,4019.325608
4027.888006,4027.942760
4031.037555,4031.159281
4035.556522,4035.655218
4037.115056,4037.172826
4038.083805,4038.142833
4040.456044,4040.544649
4043.302201,4043.362070
4045.091042,4045.139630
4045.350136,4045.429402
4045.558860,4045.657413
4046.430224,4046.483356
4048.714533,4048.777350
4049.527315,4049.594752
4051.711085,4051.752453
4052.912928,4052.968351
4053.484165,4053.516103
4055.853302,4055.907576
4059.168862,4059.229613
4063.200765,4063.359007
4064.026042,4064.066088
4068.305045,4068.340305
4072.458607,4072.537393
4072.863327,4072.904863
4083.963421,4084.022771
4084.256934,4084.326101
4088.821439,4088.862442
4090.763637,4090.803635
4091.988755,4092.036028
4092.471857,4092.830214
4094.662953,4094.722393
4096.449026,4096.511727
4101.236675,4101.309289
4101.667843,4101.732054
4102.138140,4102.179049
4106.689543,4106.754266
4109.930510,4109.977428
4112.556026,4112.597124
4119.785437,4119.821302
4121.626477,4121.672769
4124.044226,4124.083315
4125.355186,4125.501730
4125.571432,4125.675600
4130.863808,4130.929760
4133.950722,4134.006988
4144.483525,4144.555253
4149.863273,4149.932830
4155.183856,4155.214177
4156.638090,4156.708047
4157.302995,4157.359260
4159.377686,4159.418459
4159.619508,4159.691275
4162.889687,4162.928877
4165.386440,4165.443586
4170.613183,4170.650849
4172.372929,4172.438020
4172.608842,4172.678827
4172.934321,4172.982271
4175.159953,4175.254989
4175.870258,4175.922173
4183.899378,4184.086047
4185.484077,4185.543298
4186.293234,4186.357690
4186.570963,4186.652553
4187.539778,4187.638322
4188.369456,4188.415843
4188.943657,4189.001729
4197.783181,4197.822072
4197.877447,4197.929402
4201.050504,4201.100465
4203.110987,4203.163888
4204.190063,4204.235654
4207.310939,4207.402254
4221.442234,4221.522232
4223.061874,4223.140898
4225.689196,4225.748300
4225.874887,4226.051235
4227.917948,4227.989675
4230.113074,4230.152000
4235.454119,4235.565434
4236.211611,4236.308863
4236.629372,4236.681959
4241.309802,4241.351000
4242.356822,4242.413840
4243.319991,4243.414330
4244.966475,4245.038703
4249.463962,4249.521451
4251.239576,4251.334626
4253.517877,4253.558903
4253.846000,4253.986750
4260.702436,4260.750213
4262.656152,4262.719950
4265.196178,4265.319262
4266.696424,4266.758397
4267.331243,4267.422976
4269.800771,4269.878562
4272.253878,4272.324980
4272.512521,4272.565830
4273.431392,4273.520081
4273.566592,4273.757567
4274.370106,4274.408499
4275.035573,4275.140946
4275.197455,4275.282567
4279.650498,4279.742124
4280.174907,4280.255314
4282.611821,4282.820889
4285.387396,4285.479691
4286.950494,4287.013982
4289.026253,4289.093640
4291.095873,4291.149111
4296.331399,4296.420100
4296.913575,4297.037769
4297.461978,4297.529953
4299.160185,4299.359811
4299.455489,4299.502522
4301.491842,4301.530162
4302.803711,4303.006912
4303.801590,4303.877523
4304.821699,4304.889546
4305.083370,4305.182448
4306.091732,4306.213515
4307.281016,4307.361454
4307.516490,4307.997183
4308.273936,4308.316188
4311.854746,4311.924936
4312.680507,4312.738059
4315.444711,4315.484561
4322.684694,4322.729255
4324.275517,4324.488154
4324.765235,4324.834950
4325.236990,4325.425201
4328.407126,4328.493525
4329.096734,4329.290316
4332.634959,4332.692826
4334.902276,4334.964104
4339.226112,4339.283513
4340.100036,4340.158956
4340.988377,4341.034092
4341.229765,4341.270272
4341.334459,4341.400068
4341.533465,4341.568341
4341.799913,4341.828622
4342.128287,4342.192823
4343.460381,4343.522255
4343.648390,4343.748186
4343.928417,4343.993651
4345.861877,4345.921511
4346.263581,4346.329856
4347.498034,4347.575427
4348.295720,4348.362757
4350.209292,4350.273736
4350.547836,4350.612333
4352.200977,4352.273629
4354.716744,4354.776372
4357.831986,4357.898043
4361.648172,4361.682468
4362.505666,4362.578449
4362.698133,4362.779719
4363.574770,4363.641035
4364.000314,4364.074478
4366.865848,4366.930095
4367.153604,4367.213022
4369.241565,4369.289565
4370.116953,4370.172350
4370.253529,4370.319367
4371.757064,4371.812067
4372.264647,4372.340970
4376.135497,4376.235124
4376.350171,4376.420257
4380.936202,4380.999655
4381.270133,4381.312586
4382.700987,4382.806014
4382.924831,4383.079207
4384.276850,4384.344852
4385.537017,4385.587162
4386.430152,4386.475749
4387.001881,4387.128287
4392.066663,4392.125026
4392.289706,4392.333639
4392.565688,4392.617607
4396.278123,4396.337966
4396.838413,4397.000372
4399.067758,4399.152982
4399.416781,4399.525047
4399.927532,4400.070645
4401.118630,4401.199249
4402.367970,4402.431359
4402.527666,4402.591242
4403.071831,4403.165531
4403.637998,4403.677996
4404.266851,4404.306090
4412.946145,4413.024234
4414.010186,4414.081696
4414.870254,4414.933030
4433.569663,4433.613931
4435.308092,4435.350798
4446.220680,4446.265942
4460.090589,4460.129029
4461.163351,4461.225916
4466.139879,4466.185034
4471.783708,4471.828055
4481.057440,4481.183926
4487.342390,4487.382933
4487.482568,4487.523712
4501.631147,4501.682019
4501.951005,4501.996848
4507.091110,4507.127239
4511.054335,4511.097676
4522.361907,4522.394880
4539.073487,4539.119057
4544.468439,4544.509490
4548.085594,4548.130059
4563.216930,4563.269014
4564.793103,4564.843219
4574.880917,4574.917113
4589.262672,4589.308275
4601.253815,4601.307780
4604.230491,4604.272924
4606.371091,4606.418082
4612.625745,4612.669127
4613.902092,4613.953582
4614.491403,4614.536134
4617.951148,4617.994814
4627.337170,4627.405748
4641.936565,4641.988226
4642.559166,4642.606175
4647.886751,4647.953688
4664.717726,4664.873439
4665.521455,4665.565090
4682.529290,4682.578386
4688.630377,4688.701126
4691.576673,4691.643521
4692.507118,4692.562300
4692.655212,4692.723263
4694.093716,4694.155828
4698.936829,4698.980625
4700.418864,4700.462411
4703.569579,4703.612757
4703.776108,4703.878441
4707.737475,4707.782524
4708.911424,4709.076509
4709.051018,4709.136846
4713.151745,4713.214623
4713.784187,4713.831884
4717.661753,4717.742429
4720.967407,4721.044856
4721.537193,4721.606083
4722.106382,4722.229207
4727.835692,4727.872577
4729.947884,4730.135306
4742.101962,4742.149382
4747.659652,4747.706891
4754.718978,4754.801679
4757.299472,4757.353753
4757.511199,4757.641399
4760.042336,4760.087782
4765.447046,4765.505777
4767.224912,4767.271654
4768.672956,4768.718635
4770.627385,4770.674068
4773.502030,4773.541871
4790.546101,4790.592788
4792.271393,4792.391711
4802.740864,4803.041042
4805.387119,4805.479270
4813.956130,4814.003136
4820.984583,4821.028175
4832.628185,4832.818081
4838.196781,4838.245839
4841.945966,4841.994436
4853.250468,4853.299030
4860.190586,4860.239301
4861.816897,4861.872800
4863.573578,4863.705715
4864.276716,4864.362178
4871.896045,4871.975347
4881.665253,4881.758544
4882.066891,4882.205274
4883.408503,4883.456944
4886.677016,4886.725146
4886.929742,4887.100974
4888.564788,4888.692102
4893.804032,4893.856515
4909.304788,4909.475926
4918.291825,4918.446068
4919.735835,4919.777550
4926.127071,4926.174958
4931.994399,4932.104149
4933.164785,4933.225064
4933.848480,4933.906305
4953.688442,4953.736484
4962.268995,4962.308782
4962.508228,4962.641728
4968.653724,4968.730349
5000.245236,5000.455486
5010.905378,5010.984539
5012.391555,5012.506487
5015.288329,5015.332896
5019.950592,5020.107519
5020.668602,5020.718942
5021.489678,5021.726531
5027.722119,5027.799730
5031.160594,5031.208089
5036.237517,5036.320056
5038.542566,5038.653160
5052.083946,5052.214959
5076.564158,5076.639902
5076.877095,5076.949547
5082.274190,5082.397965
5083.669597,5083.720859
5115.757615,5115.811481
5116.458373,5116.532614
5125.461687,5125.538405
5126.005473,5126.396378
5134.565396,5134.646726
5138.704429,5138.779932
5148.798044,5148.873091
5150.131860,5150.215879
5153.364298,5153.431756
5157.949746,5158.004701
5160.129561,5160.229635
5164.861624,5164.932451
5164.988490,5165.063104
5168.586786,5168.727548
5176.478598,5176.629859
5184.220297,5184.297771
5184.502481,5184.602036
5187.429410,5187.467105
5213.785768,5213.836387
5220.063756,5220.135634
5226.045009,5226.094181
5228.337626,5228.421447
5236.353371,5236.404703
5240.332426,5240.379737
5240.836673,5240.887713
5241.877009,5241.929010
5248.347238,5248.400482
5249.557463,5249.599964
5250.874743,5250.930674
5251.925271,5252.019778
5259.458987,5259.509686
5259.711889,5259.750997
5268.470382,5268.510700
5271.047430,5271.126271
5272.364229,5272.417688
5274.945571,5274.999083
5277.273720,5277.328536
5279.623463,5279.676808
5282.341778,5282.401875
5293.013090,5293.065298
5295.761870,5295.816333
5297.224248,5297.264124
5300.395316,5300.445716
5300.694049,5300.809951
5301.858939,5301.906338
5308.687843,5308.739517
5316.709685,5316.866235
5317.504361,5317.557222
5320.812851,5320.859290
5321.892073,5322.203510
5332.616976,5332.712180
5333.632464,5333.682566
5339.399471,5339.454821
5341.302508,5341.352197
5344.429389,5344.485203
5347.681261,5347.732441
5349.679224,5349.798757
5349.839191,5349.897871
5350.335212,5350.382884
5358.086166,5358.136635
5359.173924,5359.225446
5368.511931,5368.569256
5376.799738,5376.852458
5380.263120,5380.395266
5389.130067,5389.183659
5389.965897,5390.048662
5390.359979,5390.414354
5391.193176,5391.744449
5394.487645,5394.891346
5395.200115,5395.254080
5405.239139,5405.494465
5413.661412,5413.728566
5418.135032,5418.185807
5421.137656,5421.226794
5422.121792,5422.175728
5423.717939,5423.772251
5425.216219,5425.303639
5426.213370,5426.266048
5430.338105,5430.391190
5433.376166,5433.431391
5452.057662,5452.109434
5453.614495,5453.667978
5453.966895,5454.020079
5455.293057,5455.614353
5460.847591,5460.900009
5463.940206,5463.994369
5464.241024,5464.309076
5469.253906,5469.317139
5473.364138,5473.409743
5481.383877,5481.478998
5481.839258,5481.893178
5483.919431,5483.972671
5488.132931,5488.186659
5489.651026,5489.701687
5492.877779,5492.929222
5493.219320,5493.289969
5494.859517,5494.918758
