A,e_A
2251.531246037350229,0.017411699537212
30622.520495200627920,0.673313505153885
378.834030689526116,21.484241758088739
7995.651684615295380,262.923050640568079
2484.782492805272341,5676.463445643422347
-469.203924045003077,2.578558508564050
1938.811967561021447,233.300327156951170
-62212.263222455978394,18223.500865309506480
297786.962852478027344,650682.266771423630416
-6217229.826049804687500,34590425.131778590381145
-8585.380548293702304,88.625324736880728
140.802429791539907,2065.017487491073098
-18305.593915939331055,29933.321879735201946
41197.661060333251953,445549.849114052369259
-41030.913359999656677,7517.050410615724104
82926.601816654205322,178495.649083077150863
-229539.434730529785156,1784160.748978961491957
3651565.491088867187500,35630899.652650974690914
-3720930.499397277832031,542087.061867825337686
-2663399.127258300781250,6010750.619817317463458
-18301734.173339843750000,114593103.789735242724419
122122.229980468750000,19472664.807562544941902
-33417075.152343750000000,351281015.704325973987579
-442499293.062500000000000,1023171125.580468177795410
