wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5176.98993915,5176.96212138,0.00000000,1590.00000000,nan,7.48859149,0.01998473,0.01998463,38603,118,1
5177.36192663,5177.36456849,0.00000000,1606.00791288,0.24316076,7.74352716,0.01998462,0.01998463,38600,118,1
5177.36192663,5177.36456849,0.00000000,1606.00791288,0.24316076,7.74352716,0.01998462,0.01998463,38600,118,1
5177.50054269,5177.49873143,0.00000000,1611.98095443,0.18031506,7.83841298,0.01998463,0.01998463,38599,118,1
5177.64016247,5177.63290133,0.00000000,1618.00160448,0.15427680,7.93391107,0.01998466,0.01998463,38598,118,1
5177.76190939,5177.76707817,0.00000000,1623.25512308,0.09893156,8.01711651,0.01998461,0.01998463,38597,118,1
5178.02098149,nan,0.00000000,1634.44550387,0.18037044,8.19393719,0.01998457,0.01998463,38595,118,1
5178.02098149,nan,0.00000000,1634.44550387,0.18037044,8.19393719,0.01998457,0.01998463,38595,118,1
5178.02098149,nan,0.00000000,1634.44550387,0.18037044,8.19393719,0.01998457,0.01998463,38595,118,1
5178.29700521,5178.30385508,0.00000000,1646.38480749,0.01968691,8.38192314,0.01998460,0.01998463,38593,118,1
5178.29700521,5178.30385508,0.00000000,1646.38480749,0.01968691,8.38192314,0.01998460,0.01998463,38593,118,1
5178.43599764,5178.43806670,0.00000000,1652.40342563,0.20378816,8.47640604,0.01998462,0.01998463,38592,118,1
5178.43599764,5178.43806670,0.00000000,1652.40342563,0.20378816,8.47640604,0.01998462,0.01998463,38592,118,1
5178.57521257,5178.57228527,0.00000000,1658.43609106,0.16732326,8.57090976,0.01998464,0.01998463,38591,118,1
5178.69906629,5178.70651079,0.00000000,1663.80682248,0.08623536,8.65486938,0.01998460,0.01998463,38590,118,1
5178.69906629,5178.70651079,0.00000000,1663.80682248,0.08623536,8.65486938,0.01998460,0.01998463,38590,118,1
5178.83554718,5178.84074328,0.00000000,1669.72917889,0.19896276,8.74725472,0.01998461,0.01998463,38589,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.81374430,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.84484182,nan,0.00000000,-2147483648,118,1
