wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5163.89646410,5163.71661595,0.00000000,1045.00000000,nan,10.47034673,0.01998480,0.01998410,38701,118,1
5164.13101952,nan,0.00000000,1054.47143241,0.05229573,10.86188688,0.01998467,0.01998410,38699,118,1
5164.13101952,nan,0.00000000,1054.47143241,0.05229573,10.86188688,0.01998467,0.01998410,38699,118,1
5164.13101952,nan,0.00000000,1054.47143241,0.05229573,10.86188688,0.01998467,0.01998410,38699,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.25136787,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.37308102,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.61520383,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.69552642,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.81565050,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.97514603,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.09426669,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.17344250,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.33122452,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.44906391,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.60552235,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.83879944,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.95480560,nan,0.00000000,-2147483648,118,1
5165.55841514,5165.31849054,0.00000000,1112.32778904,0.07864488,13.15978948,0.01998503,0.01998410,38689,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.37657532,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.45265805,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.64205782,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.71749574,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.79275014,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.01741545,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.12913251,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.27745259,nan,0.00000000,-2147483648,118,1
5166.39807459,5166.38695912,0.00000000,1146.53830596,0.14949170,14.44485586,0.01998414,0.01998410,38681,118,1
5166.54655573,5166.38695912,0.00000000,1152.60170738,0.20947812,14.66706585,0.01998472,0.01998410,38681,118,1
5166.66476808,5166.65414533,0.00000000,1157.43202592,0.26380534,14.84290528,0.01998414,0.01998410,38679,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.00823543,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.18813776,nan,0.00000000,-2147483648,118,1
5167.06001165,5167.05497647,0.00000000,1173.60145568,0.24101689,15.42396546,0.01998412,0.01998410,38676,118,1
5167.18895171,5167.18860067,1178.87202590,1178.88640585,0.05247087,15.61137879,0.01998410,0.01998410,38675,118,0
