wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.01748586,5176.82275884,0.00000000,1591.00000000,nan,7.45408962,0.01998484,0.01998409,38603,118,1
5177.22366254,5177.22520905,1599.93441235,1599.86785112,0.12909487,7.59714638,0.01998408,0.01998409,38600,118,0
5177.35694309,5177.35937303,0.00000000,1605.60838787,0.32715487,7.68956196,0.01998408,0.01998409,38599,118,1
5177.50761875,5177.49354395,0.00000000,1612.10090447,0.20631460,7.79389260,0.01998414,0.01998409,38598,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.90452431,nan,0.00000000,-2147483648,118,1
5177.77563698,5177.76190666,0.00000000,1623.66223732,0.12124538,7.97914522,0.01998414,0.01998409,38596,118,1
5177.89275022,5177.89609844,0.00000000,1628.71915693,0.08869361,8.05994968,0.01998408,0.01998409,38595,118,1
5178.02932801,5178.03029718,1634.66014035,1634.61824587,0.13502646,8.15402979,0.01998409,0.01998409,38594,118,0
5178.18004488,5178.16450287,0.00000000,1641.13759920,0.28317126,8.25776677,0.01998415,0.01998409,38593,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.36668548,nan,0.00000000,-2147483648,118,1
5178.58239719,nan,0.00000000,1658.56096746,0.14426942,8.53372750,0.01998415,0.01998409,38590,118,1
5178.58239719,5178.56716168,0.00000000,1658.56096746,0.14426942,8.53372750,0.01998415,0.01998409,38590,118,1
5178.71970287,nan,0.00000000,1664.51527215,0.05417775,8.62758368,0.01998416,0.01998409,38589,118,1
5178.84918630,nan,0.00000000,1670.13431716,0.12537686,8.71593392,0.01998414,0.01998409,38588,118,1
5178.97331939,nan,0.00000000,1675.52479271,0.07064736,8.80048278,0.01998410,0.01998409,38587,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.90176950,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.94859181,nan,0.00000000,-2147483648,118,1
5179.25990125,5179.23839883,0.00000000,1687.98314662,0.13395756,8.99508432,0.01998417,0.01998409,38585,118,1
5179.51088915,5179.50694241,0.00000000,1698.90973750,0.26888467,9.16479355,0.01998411,0.01998409,38583,118,1
5179.63641373,5179.64122463,0.00000000,1704.37984648,0.15457249,9.24940109,0.01998407,0.01998409,38582,118,1
5179.63641373,5179.64122463,0.00000000,1704.37984648,0.15457249,9.24940109,0.01998407,0.01998409,38582,118,1
5179.77446385,nan,0.00000000,1710.40002429,0.19899254,9.34223628,0.01998409,0.01998409,38581,118,1
5179.92913232,5179.90980997,0.00000000,1717.15018297,0.62574994,9.44597057,0.01998417,0.01998409,38580,118,1
5180.05538826,5180.04411308,0.00000000,1722.66448446,0.21825025,9.53042552,0.01998414,0.01998409,38579,118,1
5180.20344593,5180.17842316,0.00000000,1729.13574582,0.36573128,9.62920012,0.01998419,0.01998409,38578,118,1
5180.31771516,nan,0.00000000,1734.13371049,0.10995751,9.70523303,0.01998411,0.01998409,38577,118,1
5180.45903016,5180.44706420,0.00000000,1740.31886577,0.38064423,9.79901376,0.01998414,0.01998409,38576,118,1
5180.58305522,5180.58139517,0.00000000,1745.75114475,0.32376701,9.88108863,0.01998410,0.01998409,38575,118,1
5180.58305522,5180.58139517,0.00000000,1745.75114475,0.32376701,9.88108863,0.01998410,0.01998409,38575,118,1
5180.71172426,5180.71573310,0.00000000,1751.39067123,0.27896711,9.96600181,0.01998408,0.01998409,38574,118,1
5180.85789133,5180.85007799,0.00000000,1757.80188941,0.18029755,10.06216497,0.01998412,0.01998409,38573,118,1
