wlc,wll,posc,posm,posme,posmy,order,flag
5175.75423035,5175.76055339,0.00000000,1537.00000000,0.00000000,6.62388016,118,4
5182.11010489,5182.10933371,1813.05821533,1813.09228947,0.03133722,10.90859063,118,0
5182.32095997,5182.32049588,1822.39349015,1822.41401836,0.01340615,11.04196426,118,0
5186.01410104,5186.01505343,1987.51745455,1987.47443586,0.04549988,13.21854811,118,0
5186.15892856,5186.15775082,0.00000000,1994.00000000,0.00000000,13.29655693,118,4
5190.64695516,5190.64778331,2199.60148213,2199.56302966,0.02370044,15.38218829,118,0
5192.95870371,5192.95913527,2307.66955300,2307.64922979,0.02697861,16.15907864,118,0
5193.44834028,5193.44805687,2330.72763385,2330.74101927,0.03145153,16.29413544,118,0
5195.34787010,5195.34150094,0.00000000,2421.00000000,0.00000000,16.71385559,118,4
5199.44218124,5199.44224981,2619.45450155,2619.45113185,0.04257234,17.01278275,118,0
5202.91432722,5202.90437392,0.00000000,2792.18012098,0.06832684,16.56668569,118,0
5204.64694300,5204.63842920,0.00000000,2880.00000000,0.00000000,16.09372470,118,4
5206.60800477,5206.61196877,0.00000000,2980.77874334,0.08677798,15.35622471,118,0
5207.45931691,5207.44655664,0.00000000,3025.00000000,0.00000000,14.96994947,118,4
5209.23615537,5209.23637960,3118.26615545,3118.25430729,0.05007787,14.03780976,118,0
5214.17126867,5214.18357616,0.00000000,1294.00000000,0.00000000,35.63855214,117,4
5216.63194754,5216.63177488,1395.92598943,1395.93318488,0.02865437,38.11522234,117,0
5218.38672567,5218.38634606,1469.34056902,1469.35652434,0.02121309,39.77616563,117,0
5220.00202466,5220.00089976,1537.47520678,1537.52286356,0.01364899,41.22564733,117,0
5227.94224508,5227.94224367,1881.02097915,1881.02104150,0.03933611,47.16598069,117,0
5231.75010842,5231.75142885,0.00000000,2051.10498047,0.00000000,49.26009994,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-12.56537843,117,4
5233.62697856,5233.62651274,2136.30431487,2136.32558211,0.03095748,50.09739038,117,0
5234.25945043,5234.25993874,2165.27788052,2165.25550113,0.02723768,50.34940494,117,0
5235.61552152,5235.61642150,2227.71308654,2227.67149252,0.06466207,50.83745464,117,0
5240.81715284,5240.81717539,2471.96681673,2471.96574015,0.04907436,52.01542620,117,0
5241.47008359,5241.46900990,2503.16425130,2503.21574625,0.04591629,52.08192277,117,0
5243.24411713,5243.24415191,2588.78959171,2588.78790437,0.04303209,52.16627334,117,0
5243.78327792,5243.77132820,0.00000000,2615.00000000,0.00000000,52.16346946,117,4
5246.14549143,5246.14447602,0.00000000,2731.00000000,0.00000000,51.98988969,117,5
5249.10429320,5249.10399466,0.00000000,2879.06274414,0.00000000,51.38674036,117,2
5249.48742074,5249.48780406,2898.50021221,2898.48077277,0.02095604,51.27593976,117,0
5252.20459767,5252.20350117,3037.65836314,3037.71514795,0.05188833,50.26654548,117,0
5252.67734340,5252.67669865,3062.21140930,3062.24492928,0.04437628,50.04968326,117,0
5255.33155166,5255.33154202,3201.65593852,3201.65645022,0.05695060,48.59567065,117,0
5256.73523682,5256.73420351,3276.54814166,3276.60363660,0.05572580,47.65865363,117,0
5257.15355816,5257.15363591,3299.11553863,3299.11134766,0.07083617,47.35609738,117,0
5258.50803743,5258.50801425,0.00000000,3372.54296875,0.00000000,46.30118978,117,2
5260.17328019,5260.18264452,0.00000000,3464.00000000,0.00000000,44.84251201,117,4
5261.35990327,5261.36791758,0.00000000,3530.00000000,0.00000000,43.69036865,117,4
5249.48370155,5249.48780406,0.00000000,909.00000000,0.00000000,60.32878924,116,4
5252.20389966,5252.20350117,0.00000000,1016.00000000,0.00000000,63.68709962,116,4
5252.67647052,5252.67669865,1034.74294284,1034.73389708,0.03184647,64.25316199,116,0
5255.33180728,5255.33154202,1140.62352945,1140.63417360,0.05963495,67.32970193,116,0
5256.73479113,5256.73420351,1197.08364748,1197.10737463,0.06269608,68.88437409,116,0
5257.15341616,5257.15363591,1214.03759495,1214.02870319,0.02952665,69.33853355,116,0
5258.50655501,5258.50801425,1269.01136345,1268.95194238,0.06330083,70.77547887,116,0
5260.18101278,5260.18264452,1337.47666144,1337.40970311,0.01714088,72.48680672,116,0
5261.36875800,5261.36791758,1386.25800762,1386.29270230,0.02916940,73.65452920,116,0
