A,e_A
2256.068272219381925,0.016889462995124
30616.856601676216087,0.655036196704062
410.473230491450522,20.897788228060467
8109.972807823214680,256.711090727427063
2741.272015394642949,5532.750307670949041
-470.501131817003625,2.508604493322033
2017.617834419943392,224.714730353810182
-56615.970131874084473,17800.742703569892910
24568.340160369873047,614724.243293518316932
-20439173.364746093750000,33525984.936059538275003
-8602.425957584753633,86.088358718261986
-107.401809956878424,2025.256864223770890
-14109.965262055397034,29257.925178414989205
79268.528134346008301,438801.712394921167288
-40639.966300129890442,7284.451130250336973
65320.767212390899658,175113.864415458956501
-342479.057884216308594,1752478.806649379199371
7629002.916107177734375,35262728.701695725321770
-3615396.777229309082031,525590.353489048779011
-1620299.764358520507812,5827986.103650223463774
-39170570.760253906250000,112954496.151668965816498
-3747135.316894531250000,18502562.116921517997980
21082277.054687500000000,342006104.743551015853882
-651567714.281250000000000,982838152.794138193130493
