gj493.1;Wolf  461;13 00 33.5210484063 +05 41 08.003260810;-939.561  227.320  [0.789 0.230 90];116.8096 [0.1974] A 2018yCat.1345....0G;v:~ -23 (Opt) C [4] 2014AJ....147...20N


