gj176;HD 285968;04 42 55.7753203198 +18 57 29.394344631;656.378  -1116.502  [0.148 0.056 90];105.5627 [0.0700] A 2018yCat.1345....0G;v:spectroscopic 25.68 (Opt) A [0.29] 2018yCat.1345....0G


