A,e_A
2224.966079591660673,0.016966330641919
30730.993695744084107,0.642715605768744
354.562230775452917,21.246496660014806
8065.569035609718412,244.729695842856870
2860.288702735677361,5581.165843062761269
-461.394486004155624,2.464922389417014
2034.230530480854213,222.654259465078212
-53860.042587578296661,17131.237596420196496
-92763.761671066284180,610985.904948662500829
-19244826.706665039062500,31997293.310022126883268
-8687.900477251037955,84.053172323972845
66.929881982505322,1968.421523932198625
-17015.879423618316650,28158.620421194886148
69656.510946273803711,419144.295436217566021
-42381.864960432052612,7166.335771960346392
89360.000710964202881,169422.743230324296746
-419396.762962341308594,1660344.670759710483253
3017591.934082031250000,33851510.563514292240143
-3659039.307296752929688,505277.815369756193832
-1939136.436950683593750,5696204.636848909780383
-32565013.263183593750000,108224021.298720732331276
-3201497.078125000000000,18373011.223994471132755
-17008421.869140625000000,328369946.621859490871429
-542998495.218750000000000,944235731.387752056121826
