wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.42980420,5160.24558891,0.00000000,906.00000000,nan,7.44019326,0.01998531,0.01998460,38728,118,1
5160.53043058,5160.51216636,0.00000000,910.00000000,nan,7.59103381,0.01998467,0.01998460,38726,118,1
5160.53043058,5160.51216636,0.00000000,910.00000000,nan,7.59103381,0.01998467,0.01998460,38726,118,1
5160.76417673,5160.77877133,0.00000000,919.29842387,0.02704703,7.93972582,0.01998454,0.01998460,38724,118,1
5160.87358574,nan,0.00000000,923.65397873,0.09593433,8.10212319,0.01998548,0.01998460,38725,118,1
5160.87358574,nan,0.00000000,923.65397873,0.09593433,8.10212319,0.01998548,0.01998460,38725,118,1
5161.01904062,nan,0.00000000,929.44774275,0.19039676,8.31722142,0.01998553,0.01998460,38724,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.52236731,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.59602777,nan,0.00000000,-2147483648,118,1
5161.48628718,5161.31206391,0.00000000,948.08414794,0.11645704,9.00200109,0.01998528,0.01998460,38720,118,1
5161.76831988,5161.57875152,0.00000000,959.35173821,0.06085598,9.41078719,0.01998533,0.01998460,38718,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.75771104,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.97201179,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.11426659,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.25603262,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.32673265,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.46776735,nan,0.00000000,-2147483648,118,1
5162.88504760,nan,0.00000000,1004.10485952,0.42511728,10.99596676,0.01998553,0.01998460,38710,118,1
