A,e_A
2272.750907628837922,0.016825630348898
30527.736729877069592,0.658576256630145
384.978283465810819,20.424976177671883
7833.657043182756752,261.437213423120340
2395.839012740179896,5426.070758190479864
-474.726929844571714,2.479697862163837
1950.295403332449496,223.579256044097633
-61717.954241693019867,17317.798172950337175
-32354.862201690673828,616996.798534020315856
-15608551.173706054687500,32538327.214720997959375
-8630.408222459256649,84.792854159539743
20.295405853539705,1936.161972422757572
-16818.083859920501709,28673.245503771471704
72264.354856491088867,410494.664819870202336
-42261.939640760421753,7171.803405060220939
82012.914050102233887,166678.590852883702610
-206066.234298706054688,1722614.750472125131637
4210373.587127685546875,33180867.238695278763771
-3638639.942657470703125,509120.837599408288952
-2372524.712142944335938,5682768.628493850119412
-22833821.625000000000000,105733228.123546823859215
-2109253.163330078125000,18237714.444145441055298
-29862259.000000000000000,324735529.487170338630676
-536637879.953125000000000,947685735.915239930152893
