A,e_A
2276.644687307890763,0.017090178842228
30522.997598004294559,0.670489443181974
408.969251276430441,20.691296728546707
7914.602234652265906,267.407722224232373
2680.092413175851107,5510.132259187373165
-476.464138323121006,2.514365769281071
1975.217308523133397,225.662551076976712
-60160.331331253051758,17596.330498786606768
-56625.928977966308594,617678.919416569755413
-20876187.296264648437500,32915667.426729142665863
-8624.843247930519283,85.895160014778696
-57.066130734980106,1943.069278506136015
-14953.081980168819427,29232.889609100238886
88445.644653320312500,414338.905261737876572
-41429.644994139671326,7190.139469093195657
68870.437687397003174,168025.036990581691498
-159553.244712829589844,1737264.467027602950111
5682505.762664794921875,33524896.706116043031216
-3603671.580543518066406,511126.909216176252812
-1983039.105026245117188,5668466.553847530856729
-27598893.089843750000000,106223198.974156573414803
-135440.062011718750000,18263400.070016600191593
18131223.330078125000000,324033593.014147281646729
-571228913.906250000000000,948862777.483045339584351
