gj390;BD-09  3070;10 25 10.8370935977 -10 13 43.289558706;-693.137  121.370  [0.176 0.222 90];78.0003 [0.0982] A 2018yCat.1345....0G;v:~ 21.758 (Opt) A [0.0016] 2013A&A...552A..64S


