wlc,wll,posc,posm,posme,posmy,order,flag
5175.75003785,5175.76055339,0.00000000,1537.00000000,0.00000000,25.57163477,118,4
5182.11036330,5182.10933371,1813.23388672,1813.27937490,0.01686369,30.37565593,118,0
5182.32118913,5182.32049588,1822.56842764,1822.59909001,0.01416449,30.51054036,118,0
5186.01379740,5186.01505343,1987.68829579,1987.63156564,0.05779060,32.61261420,118,0
5186.15500857,5186.15775082,0.00000000,1994.00000000,0.00000000,32.68296220,118,4
5190.64694001,5190.64778331,2199.77252474,2199.73336975,0.03519274,34.53230164,118,0
5192.95886974,5192.95913527,2307.83249718,2307.81999278,0.02289172,35.17890052,118,0
5193.44829816,5193.44805687,2330.89136307,2330.90275993,0.03014163,35.28830505,118,0
5195.34410292,5195.34150094,0.00000000,2421.00000000,0.00000000,35.61932480,118,4
5199.44320022,5199.44224981,2619.61598698,2619.66268266,0.03221472,35.81267766,118,0
5202.91279724,5202.90437392,0.00000000,2792.28729348,0.04279611,35.38510249,118,0
5204.64331893,5204.63842920,0.00000000,2880.00000000,0.00000000,34.95620471,118,4
5206.60840345,5206.61196877,0.00000000,2980.98460293,0.05762581,34.28560812,118,0
5207.45576312,5207.44655664,0.00000000,3025.00000000,0.00000000,33.93397756,118,4
5209.23628235,5209.23637960,3118.42411533,3118.41897646,0.02222821,33.06788921,118,0
5214.16685534,5214.18357616,0.00000000,1294.00000000,0.00000000,54.66626140,117,4
5216.63157270,5216.63177488,1396.10565087,1396.09722569,0.02354859,57.11708888,117,0
5218.38663454,5218.38634606,1469.52121263,1469.53333571,0.01938618,58.75905062,117,0
5220.00146519,5220.00089976,1537.65803833,1537.68198982,0.02553907,60.19198653,117,0
5227.94184201,5227.94224367,1881.19556968,1881.17781931,0.01948365,66.07506187,117,0
5231.74985882,5231.75142885,0.00000000,2051.27172852,0.00000000,68.15503048,117,2
5180.41850893,5232.45594910,0.00000000,-1.00000000,0.00000000,7.14935813,117,4
5233.62639604,5233.62651274,2136.47447730,2136.46914892,0.01653728,68.98816074,117,0
5234.26006876,5234.25993874,2165.45000195,2165.45596112,0.01468057,69.23978506,117,0
5235.61543426,5235.61642150,2227.88450127,2227.83887959,0.07813150,69.72641927,117,0
5240.81748008,5240.81717539,2472.13120702,2472.14575783,0.00642705,70.90915752,117,0
5241.46974772,5241.46900990,2503.33208719,2503.36747985,0.02230154,70.97714740,117,0
5243.24434114,5243.24415191,2588.95876749,2588.96794893,0.02657506,71.06674049,117,0
5243.77951729,5243.77132820,0.00000000,2615.00000000,0.00000000,71.06583988,117,4
5246.14176570,5246.14447602,0.00000000,2731.00000000,0.00000000,70.90216010,117,5
5249.10284135,5249.10399466,0.00000000,2879.17504883,0.00000000,70.31357512,117,2
5249.48874759,5249.48780406,2898.66106061,2898.70891375,0.03587312,70.20421543,117,0
5252.20384764,5252.20350117,3037.82455896,3037.84250137,0.05432111,69.21124566,117,0
5252.67693547,5252.67669865,3062.37604534,3062.38835643,0.02615496,68.99712345,117,0
5255.33260126,5255.33154202,3201.81812859,3201.87436122,0.05859737,67.55870657,117,0
5256.73460353,5256.73420351,3276.70908996,3276.73057179,0.06901263,66.63146686,117,0
5257.15351898,5257.15363591,3299.27435603,3299.26805389,0.05255591,66.33106961,117,0
