w,wave,R,flux_cont,Im
0.03453528929400337,3864.4853529802735,111899.60854479637,0.73926,0.731638796578004
0.0814039583380984,3865.522762017896,47485.68547444661,0.013268,0.0038918261414418454
0.06190414911917694,3870.4773898307803,62523.71520977367,0.1699,0.13094245762993506
0.07179769105211779,3871.7493137994597,53925.81929952267,0.091812,0.0909978648956119
0.03695727238888485,3872.922823607505,104794.60667049425,0.13305,0.0895627006062572
0.12437753928886348,3873.7608517162935,31145.180020964945,0.049854,0.03659858980814623
0.11696086969304931,3875.778432411293,33137.394092424576,0.13131,0.112905800767515
0.07673686960110115,3878.017524457962,50536.56142890553,0.013107,0.004131696854455608
0.09192841134661249,3878.5729178940114,42191.23186269372,0.0091285,-0.0006885513648953179
0.03276741830766255,3880.895646617006,118437.6385767771,0.76666,0.7663078197147685
0.033950933559571655,3883.081464728062,114373.3340326166,0.60007,0.5936063471453137
0.17635155288370905,3883.27994010181,22020.1062967818,0.060478,0.05229018076066261
0.09805114401725776,3885.5112021714453,39627.392837839456,0.050793,0.03365541128479477
0.0593191717067571,3885.7513608929107,65505.82634737432,0.10426,0.09177128174314797
0.08357403546051587,3887.0470398433968,46510.223162309936,0.015907,0.004758911058820814
0.058055660754262634,3888.823698578517,66984.40165962605,0.070534,0.053787314643763906
0.07565779385463992,3889.3705187195487,51407.400620115,0.20611,0.1833050724333276
0.06115761526507544,3889.6578162562078,63600.54752621182,0.12627,0.11530465745614876
0.06825242736153693,3890.2193804613275,56997.5242031264,0.40467,0.4048992299193027
0.055174364783260925,3890.3945107753266,70510.90712249784,0.10522,0.06939028536226621
0.06300586779072502,3890.8387879262677,61753.59413903717,0.083445,0.04001554884795755
0.032708053284240896,3891.5042494591135,118976.94477995986,0.61773,0.5883610393662407
0.04306918414077324,3892.3076374305792,90373.3775106681,0.1972,0.14165500745549164
0.044041149433562,3894.479453506817,88428.19734716075,0.16474,0.10302641775057242
0.12726326800078688,3895.3411039259913,30608.52644379607,0.2038,0.20373379258623753
0.09117587732593317,3895.6556372809023,42726.823711877354,0.012454,0.004636583920786391
0.02732213400643123,3896.9725888977023,142630.60813552895,0.77268,0.7623367874795272
0.1011016723455329,3897.8907937536687,38554.1673379243,0.045867,0.0377634258613721
0.07571128716274689,3898.0107170098113,51485.199407992564,0.035108,0.027946325259217947
0.06114723106448167,3899.0290910819454,63764.60590619871,0.085743,0.011318477670876126
0.09082271900184084,3899.707282334873,42937.57470810615,0.0090199,0.00010126345947650273
0.08148943049291874,3902.9443820762203,47895.09950514844,0.014754,0.008261386936820686
0.09896007503796575,3903.8596354078045,39448.83463265463,0.083062,0.08245725315766225
0.11794472432721027,3904.7817596739465,33106.87936190376,0.096183,0.049411252731698996
0.3634502465848131,3905.522661900215,10745.687198175665,0.020375,0.015310703181868668
0.09516571305690859,3906.4792232977697,41049.22978890219,0.016653,0.007881639235133187
0.16785148899665966,3907.479770343582,23279.386996807298,0.13536,0.06715691344054564
0.05364544641782338,3909.828760426218,72882.77051465082,0.10137,0.047548177571815065
0.08036754567454099,3914.421541629767,48706.49599630347,0.1775,0.17111398830854851
0.02749119338760394,3918.0935272920824,142521.76950087553,0.77535,0.7717107328472242
0.09702350748009286,3920.257024638902,40405.22886109074,0.012123,0.0030337876872093827
0.0366186732654626,3920.435250654909,107061.09481996227,0.15279,0.1364842670895734
0.09666585807434269,3922.911997843563,40582.187713334875,0.0092087,0.0006134953951606181
0.055193238444030006,3925.201467694542,71117.43355438337,0.12075,0.08371960255697797
0.0852639847815383,3925.6430803580333,46041.04640917544,0.069888,0.051365600356055974
0.06784786243355916,3926.679707720285,57874.77404414227,0.43762,0.4488461048620197
0.09186563517848241,3927.9199135131676,42757.22805248942,0.0096161,0.0005916920505745216
0.046507580082751965,3928.0801661710693,84461.0740696839,0.073282,0.06716133032598268
0.11233213922937156,3928.210661077126,34969.606098714925,0.15045,0.14392141451666957
0.10360877722166484,3930.295851431936,37934.004790185885,0.0086756,0.0016667958925182802
0.04360596707814456,3931.116488129252,90150.88419170823,0.10423,0.09846758980703266
0.03563157168701873,3931.263371272416,110330.8999615263,0.13493,0.1304003930362918
0.03640402901491843,3935.8135860858897,108114.77994573036,0.086676,0.08102200482371297
0.048974044610052815,3935.9674760084204,80368.43816654039,0.056079,0.04850981130449328
0.05442722590779181,3937.3275195003976,72341.13908672919,0.089619,0.07886933083269071
0.048478958410310725,3937.7200652328497,81225.34382659834,0.11079,0.0957630911364461
0.03505807390380781,3938.007957800799,112328.13213315392,0.18941,0.18387799182748926
0.09930143328142442,3938.399723400666,39661.05617266446,0.097544,0.09549254655460196
0.03335713984070228,3940.036274738364,118116.72983817228,0.2774,0.2727133536384623
0.07671523224803165,3940.877568694672,51370.209712110816,0.054626,0.01239585118152875
0.07818360288654295,3941.2752700153846,50410.509678542345,0.082832,0.06888097595021259
0.029637987599319446,3941.987390113309,133004.5562946327,0.53939,0.5352594373942496
0.089446315859821,3942.777211417199,44079.81674277411,0.10705,0.09599886501850541
0.03981455344107809,3943.178490171563,99038.62154342904,0.3815,0.3821558648669593
0.07298487478077943,3943.3408451096584,54029.56238472765,0.071713,0.05283105254365428
0.032621166209836856,3943.477080372225,120887.06623808797,0.38922,0.37972800598375434
0.041388489613159885,3944.3761472263823,95301.28265352859,0.18252,0.17515018426375303
0.046739446905634495,3944.89020905389,84401.73066272055,0.1673,0.1333585209497139
0.1162356127739789,3946.994483282283,33956.84325213862,0.062417,0.04677226799212464
0.12020519494996638,3948.097228200051,32844.6472703895,0.05785,0.04460911208427376
0.046822411740403226,3949.419453576071,84348.91127507007,0.81133,0.8041131285581058
0.027791530977437334,3957.7906212303756,142409.95303366065,0.74473,0.7434006557388118
0.05621500368319151,3960.2796984273223,70448.80261408682,0.15649,0.12705761921008252
0.061773996644880216,3961.1413704042357,64123.119525123555,0.090615,0.08161450248512575
0.04754711087325221,3961.9022150075602,83325.82447688408,0.1972,0.18858887811129502
0.07691474464067957,3964.2689446050454,51541.07919261525,0.11254,0.09245029070844946
0.060168052289944096,3964.516425613156,65890.72231403686,0.088654,0.06436709750029124
0.028867614436434295,3965.0010963782483,137351.1865730739,0.31572,0.31492696333973913
0.04942805491427564,3965.5085316973264,80227.88957758526,0.10134,0.08679283558669298
0.03291900076733448,3965.8302768683984,120472.3771811352,0.16289,0.15406621971305778
0.04161681567842152,3965.9162527774765,95296.00446662284,0.12951,0.11272198922904789
0.06341039477929179,3966.061330051836,62545.917650508774,0.045363,0.03287017404473769
0.054806932920391974,3966.501070442433,72372.2503538712,0.087116,0.0830002289298509
0.060508651465327336,3966.6258189255964,65554.68883980255,0.057836,0.0499341581945662
0.03960719440955452,3967.4214544755596,100169.21202372493,0.083176,0.07808939026448185
0.06988742029473198,3969.2562884398253,56795.0036172536,0.013366,-0.0004569528021700908
0.043700373800112324,3970.2606340062594,90851.86896035325,0.11588,0.10793854919330978
0.04369871731833513,3970.3889228025364,90858.2486272804,0.090949,0.07760804496042412
0.04309233312139891,3970.4807374409547,92138.91311606154,0.10993,0.10322862437015265
0.05101904746919631,3971.3209916235733,77839.9673969086,0.059951,0.04866702679089627
0.031302196805763786,3971.9727021142417,126891.18041015153,0.23052,0.22363796437992425
0.18628112467532237,3972.238921160629,21323.89380880119,0.20216,0.20021411777341624
0.04159282053799595,3972.6916138622714,95513.8786568497,0.19957,0.1864327636031164
0.038667020383682034,3972.909602142939,102746.72221238843,0.27391,0.27284576770351343
0.051374544937792,3973.132836528367,77336.60398042109,0.21188,0.2246860660889652
0.02920719118394374,3973.259663048325,136037.03409975866,0.37792,0.37684685999062717
0.05393709531436338,3974.166301215859,73681.50394553308,0.15339,0.11152336413889608
0.14462067712073773,3974.751765790917,27483.97978023961,0.1099,0.09768822426287171
0.04369425989183225,3975.202797320821,90977.68922420639,0.17918,0.1545282768085039
0.04385129293615803,3977.173454904133,90696.83442844883,0.31492,0.30132393520231027
0.14502310914189057,3977.740719359989,27428.323271349593,0.049023,0.0332386989986877
0.05882831666426262,3978.6721125605995,67631.921805058,0.3335,0.31272201312615877
0.03758395026324155,3982.296844473255,105957.3785241006,0.40616,0.39738733570299123
0.03225082538647787,3991.3165328726095,123758.58555688591,0.83599,0.8316233175521918
0.04436523273426103,3992.1103559268295,89982.85616664699,0.79323,0.7889921199590142
0.0976176552461541,3994.11186761308,40915.87589910319,0.075893,0.05037401784016937
0.09043950666603501,3995.8613635145675,44182.6974827499,0.12975,0.09512736145979861
0.1472559903924197,3997.3916312018664,27145.867686260455,0.050327,0.0401247139846167
0.030039683226995476,3998.3591336870186,133102.57313545342,0.80131,0.8003326995465406
0.058048489284730075,4000.2480658886766,68912.18212875973,0.18531,0.14937651127682894
0.04281966182199023,4002.158532134768,93465.43998344801,0.84781,0.8306642619731137
0.08260067339336495,4005.242123577194,48489.21878037525,0.017314,0.007668648627804503
0.062418376960546564,4006.308169517889,64184.753987598844,0.13852,0.08954245243274739
0.029056329915077863,4007.5850014160214,137924.67985904895,0.86199,0.8572811586467843
0.037228729746773485,4007.9288664156024,107656.87934230307,0.84567,0.8477568226872028
0.07074986869853561,4016.418209736473,56769.26733038029,0.1344,0.07868949635067324
0.3920676259186291,4017.452460143574,10246.835480819242,0.15567,0.12057985836557883
0.0423555863976116,4021.637195134127,94949.3924456894,0.20446,0.14479558195658604
0.03330254929493988,4022.4632371763064,120785.44502860312,0.79451,0.7974880602085617
0.031057499244812336,4022.7370204278677,129525.46464602434,0.54967,0.54009201392236
0.04465332380116466,4025.325009948994,90146.14517551333,0.75353,0.7428812282788381
0.07448549833139749,4026.1688229034826,54053.056139739245,0.19011,0.16538809980743463
0.109358878137436,4029.434432670816,36845.97447686737,0.79763,0.7929261908246541
0.03375583804179559,4029.8636640173227,119382.71711778127,0.7612,0.7577167870349265
0.08528332300183414,4030.1846960823073,47256.42193838568,0.085566,0.03096406505741034
0.03778933110402271,4030.3411977703786,106652.88535211318,0.5374,0.537643118241437
0.19371321065669483,4030.75052703473,20807.824687693417,0.018357,0.01164859566349552
0.05117661592266401,4031.1298315142444,78768.97991078428,0.46238,0.45972582951671737
0.08039729639691341,4032.458128870746,50156.6384640959,0.14973,0.13367699463315008
0.06896040993624349,4032.627007120078,58477.42220280295,0.086916,0.02901454111511892
0.126453478490426,4033.065899235165,31893.673051789672,0.019948,0.0146870574086031
0.0912591622100925,4035.143984823258,44216.316335818876,0.60007,0.5960818898888526
0.036831578695911034,4036.780320384703,109601.06689189671,0.54853,0.4819501122492126
0.08140830407540008,4039.3043703080903,49617.84201482568,0.83849,0.8438091381192347
0.11385334558095465,4040.5081847857887,35488.708427218,0.52143,0.5117601801138553
0.07688592994342708,4041.0656832851164,52559.23530168063,0.82433,0.8349260762662958
0.1378672048323675,4041.3545502709776,29313.385697380705,0.078004,0.06820011009309712
0.02936455467397125,4044.8142124687474,137744.78303442727,0.66911,0.6586974428305807
0.08647208331231801,4045.811614214073,46787.48862336874,0.0086338,0.0001638866712704301
0.039548306982496464,4046.0593254464534,102306.76441439538,0.12317,0.11663017462583314
0.09101722247577303,4047.111678671094,44465.33929057607,0.5517,0.55031766482159
0.06035083059066097,4047.694037538004,67069.40066810559,0.52469,0.526480831354171
0.04929684363070841,4052.4393031022214,82204.84324432166,0.17968,0.09793373397317318
0.07775256170431176,4053.294463600571,52130.68707645932,0.46291,0.44247976809584
0.07823156910981462,4055.0284895446266,51833.65916964459,0.10479,0.040207108592716145
0.05491448592133474,4059.712671040249,73927.90086127378,0.13871,0.07940399348747262
0.09840182898906785,4062.4416970810666,41284.20923489534,0.074114,0.05058933860507031
0.07622703383592586,4063.5922776294938,53309.06993411463,0.011046,0.003956821681368156
0.06806431703385926,4070.2742425181304,59800.41260817078,0.16444,0.0772843172289348
0.08278756923338133,4070.7695090077013,49171.26504260617,0.08249,0.045326133664941315
0.08577696650654837,4071.738054605105,47468.89777565474,0.012286,0.004246266094148521
0.062559572982077,4074.3546657458974,65127.59712911051,0.58668,0.5796580887518044
0.09857319053046236,4074.783925281447,41337.648739514065,0.068644,0.05362735491185566
0.10497393241196454,4076.628264380793,38834.672291615076,0.059293,0.04489272809782485
0.16672877112675272,4079.4132599678233,24467.36236583018,0.12595,0.06147034227894732
0.09506867285342402,4085.3013097909443,42972.10834203632,0.095455,0.06887975055933704
0.04816152269386026,4088.5530889850093,84892.52125548404,0.20701,0.15239197520596315
0.05097045903967207,4090.072041425113,80243.97108610831,0.18906,0.12865146547961936
0.06816636424742946,4094.259977737445,60062.76002745501,0.74199,0.7644234900455047
0.09591300362014718,4095.969561212154,42705.049436610156,0.090928,0.049398883454736975
0.05151882809596775,4096.105725924297,79506.96623560987,0.18231,0.14760412812513413
0.07187267995734627,4096.381029685149,56994.96710177215,0.40757,0.39076893768103
0.05067042777445537,4100.239653933214,80919.7757750188,0.15524,0.12032961518381768
0.02822415006977902,4113.827724606199,145755.59279678986,0.84178,0.8230542057907936
0.08618251904655469,4114.937876361666,47746.78115568691,0.10849,0.06781227057645867
0.03007330145190221,4115.371977992331,136844.70208813818,0.81628,0.8106529856113491
0.09782769291272629,4118.5442839642155,42099.983770837134,0.058939,0.052076376812802694
0.08341321112467824,4120.2079632572195,49395.14865455448,0.10404,0.0523668004655532
0.03480908040622934,4122.1454833792195,118421.5565384925,0.86238,0.8583814902329899
0.05051466181430056,4122.752642726407,81614.9706768752,0.73892,0.7374911107529878
0.12972746910073138,4126.182755917871,31806.546327624364,0.088777,0.07445292776097578
0.04602641319255815,4126.850061568953,89662.64749555172,0.1953,0.11146757128993146
0.0604850571407323,4128.868406361223,68262.61892676182,0.79488,0.7889507821387283
0.0584995736247403,4128.987306087951,70581.49402206486,0.78795,0.7858939876788722
0.05776145035054674,4130.892323436097,71516.42312245014,0.83407,0.8338548753915882
0.08173119953005269,4132.0555689061,50556.6490234459,0.020869,0.0142269591604266
0.05078220896824957,4132.530699511942,81377.52932519562,0.20045,0.17221531737104756
0.12794226656454882,4134.676356929045,32316.7352584225,0.065736,0.04955137388151454
0.3107598157367723,4135.735705146314,13308.463629189015,0.73536,0.7545664524061131
0.13065963883034548,4136.9952732877155,31662.381056015176,0.086278,0.07358737303013996
0.03459581691738784,4137.64480191964,119599.56927162663,0.5236,0.49110707211635946
0.056463028532507245,4138.43519680724,73294.6018725268,0.64729,0.658913501682245
0.08208625583218267,4139.353920235196,50426.88179977048,0.66481,0.6717420856696326
0.10197971695304928,4143.8631519101045,40634.18957926613,0.018416,0.01643564127430064
0.04396003279380736,4145.001347551781,94290.22419054441,0.73638,0.754304723724847
0.04480193374283768,4145.300085334639,92525.02602072021,0.84256,0.8415205255907342
0.05531801469726701,4146.065619145882,74949.6460029452,0.15011,0.07078173123875664
0.05090674146147549,4146.684780309082,81456.4959622716,0.84392,0.8472622953384775
0.14599706172405033,4147.667532297225,28409.253469338644,0.057082,0.033399874255088724
0.06765690783196053,4149.362316384666,61329.47025439646,0.10575,0.07810362774360857
0.035902029052040915,4158.523536430112,115829.76356022175,0.81621,0.8170431688113362
0.08428316896913947,4162.670034706633,49389.102066520616,0.44751,0.43767873808711255
0.062097028533989865,4165.103344672478,67074.11679759584,0.47588,0.46322819454960873
0.13579204132464223,4167.27210860476,30688.63291215966,0.12791,0.12388139147661131
0.042622137212432035,4170.624065790881,97851.12475716944,0.7709,0.7730560180430188
0.1897832553818464,4175.634378460427,22002.122210723996,0.065826,0.05535252695919146
0.03415209908804722,4178.209935913646,122341.23370109231,0.7577,0.7333651227457216
0.03439328066734188,4179.579081732167,121523.12895526955,0.77037,0.7435577637148433
0.10163715098698353,4181.754062386841,41143.952007493695,0.052036,0.04233411145962934
0.04950976228105522,4182.758330653889,84483.50664479782,0.16967,0.10431696820834346
0.1041673596733028,4187.038587291634,40195.30302412701,0.041448,0.02989989527413961
0.09294129458699094,4187.794331853971,45058.489344951944,0.039546,0.025797339677339493
0.032351921273035066,4190.411088610413,129525.88049548295,0.82414,0.8058681025711902
0.10583290804736196,4191.430760673305,39604.229327210494,0.049295,0.038286986799466405
0.07241730766841009,4197.697201014841,57965.38612337783,0.80223,0.8025420433407042
0.11417778635482369,4199.095780460862,36776.81898133474,0.050431,0.04450168827066625
0.08679231041424258,4202.028679428555,48414.75770575873,0.017669,0.008261522447328473
0.036309304405182215,4202.339789515172,115737.27060756902,0.23599,0.2202308919104269
0.06163347187777514,4205.537803793457,68234.64062082088,0.20328,0.17148419446948238
0.1047900144427077,4213.646599576866,40210.382849795395,0.10209,0.06809061935990801
0.10959187574351695,4217.545996666332,38484.111783403125,0.082547,0.07290921628885882
0.08097698387592435,4220.339815005667,52117.769926726505,0.12078,0.06637689214948173
0.1985204833342328,4222.212701215342,21268.398254434764,0.056286,0.04618432237150749
0.03217762466633283,4223.778086595268,131264.44634723366,0.75579,0.7532766939757718
0.1408877603087415,4225.454269859738,29991.634905687162,0.077947,0.0709808629740375
0.07407851878993199,4225.956679114484,57046.99213949232,0.11521,0.09773559190204162
0.062446247834174906,4227.424674112218,67697.01656596057,0.048051,0.03179993030951875
0.05321943635716274,4228.716798898055,79458.12823943816,0.17713,0.12519074501013128
0.05627283762453319,4232.243538328852,75209.34996325344,0.84547,0.838881936474751
0.1189509068715769,4233.602309852996,35591.17304102376,0.04592,0.03827928188550034
0.09856037602285679,4235.937652216774,42978.09954818387,0.034348,0.022955746447443692
0.09236217321206502,4236.101884618312,45864.03434761279,0.23057,0.2290416895665191
0.13012018700409864,4236.947416557954,32561.799318844318,0.31492,0.32004537648058495
0.2896921856935863,4238.018851727727,14629.386158901683,0.12331,0.11786160291403469
0.09060603860025157,4238.810143567488,46782.86578965079,0.069775,0.05898760142976911
0.046725170823787146,4240.91902226996,90763.05013979673,0.80556,0.7900489590255879
0.07171917093167313,4241.315369625743,59137.81928218949,0.75214,0.7518050900443112
0.11041783547864321,4247.423116218253,38466.821033090986,0.062359,0.05486572249463195
0.09327631578635477,4250.118769063991,45564.822465744655,0.039382,0.031024745782562813
0.08439952193657328,4250.786046161311,50365.04886077199,0.023014,0.009534178001924076
0.09141559821026195,4260.473726204436,46605.54445429613,0.025223,0.01153831334192712
0.08970729251076509,4268.353564803905,47580.89833434325,0.75128,0.760287023116473
0.048859236420621566,4269.274344449135,87379.06396439798,0.6566,0.6375774266540744
0.058032270141256226,4269.72079648707,73574.94004791045,0.36074,0.3581694043940707
0.22344713991795268,4270.182317511155,19110.48098032993,0.30563,0.31486686867883007
0.07723978685018408,4271.151991160617,55297.30421764412,0.036316,0.0287424350139025
0.09421264217428321,4271.759297200901,45341.678129550884,0.011218,0.0032039924595710922
0.08257341863354148,4276.095222966487,51785.37226300001,0.53827,0.5368366787788429
0.05630522968357238,4277.0016816356165,75961.00230248195,0.34722,0.34224854263004845
0.0687186486537596,4280.389994728541,62288.62293691744,0.31391,0.30319723637379453
0.1363123758251475,4282.402602018245,31416.09539189184,0.051098,0.04318426050336854
0.19138155842403484,4283.003700657385,22379.396091904222,0.059841,0.05929152720722297
0.04231413863268776,4285.44098747333,101276.81020931425,0.10554,0.09456633739203296
0.19646387928558065,4289.367404387337,21832.855077407363,0.068202,0.0607742527554016
0.06375767181721788,4290.057852819011,67286.92768327329,0.49408,0.48640711237043455
0.0631295253702861,4290.373991681738,67961.44856969157,0.16304,0.1512526259183692
0.10305745851501592,4292.751016007487,41653.95768402356,0.63577,0.6350633411989188
0.08011910507520634,4294.377233213081,53599.91514111432,0.57836,0.5720571773638337
0.17074951000923885,4295.744109120935,25158.16360988973,0.16144,0.1288634563785549
0.12952472536877177,4298.986420663102,33190.46929783787,0.076173,0.07335879922065758
0.07045847505541115,4299.233119842056,61017.97003782696,0.038815,0.031140491604356724
0.0611804108261269,4301.081204525009,70301.60710670229,0.12103,0.11409456200864529
0.07451804106789597,4302.05758137615,57731.75890998524,0.51916,0.5082389787008493
0.09983252399938618,4302.5284364846975,43097.46227102454,0.041822,0.029786393904520758
0.06354775136106292,4303.714285185941,67724.10027120047,0.27171,0.2697789964119488
0.07917560206450108,4305.908348281423,54384.28298623581,0.11197,0.10400106989148783
0.1371033662015274,4306.431771586856,31410.10969239703,0.68281,0.6974090496070915
0.06759808506323003,4307.036529945169,63715.36303012791,0.61901,0.6145922349346282
0.05630413873209981,4307.743695533592,76508.47331188612,0.071515,0.06210866334123258
0.09027718138432564,4307.8985602883695,47718.57621416975,0.012975,0.006009520651789474
0.08094220622164457,4310.454214925796,53253.480676353836,0.20697,0.19693320910774598
0.10694764454875892,4311.889137497165,40317.756933218996,0.52662,0.5281454895232327
0.1161283974711508,4312.863391487575,37138.7488797389,0.10998,0.10935450332555946
0.05734468004242388,4313.441578158275,75219.55959937643,0.67936,0.6751464550405876
0.0963263438802864,4315.082789456379,44796.4971536668,0.06139,0.04123119690151755
0.24840728100321458,4315.361178351877,17372.12033771278,0.61179,0.6110936395859872
0.048542250442052834,4316.933152708784,88931.45895372343,0.73909,0.7358586511863918
0.07197382440814282,4317.581107456922,59988.212978278934,0.74525,0.7451973198208691
0.08062337254000214,4320.04472324145,53583.03165869195,0.67499,0.66584523894683
0.06561495337412399,4321.293510899987,65858.36442282895,0.73875,0.7343873148520538
0.07189802650218179,4321.485964835823,60105.76611174001,0.61193,0.6153729304025899
0.08498749289152861,4324.622778786023,50885.40244745934,0.72344,0.7338592080798862
0.17424996633281833,4325.3504671420205,24822.67605653696,0.27479,0.27871980858379664
0.09206289679355704,4325.7603305337725,46987.01085013553,0.015867,0.002468478144447339
0.033569112940081816,4325.939227068264,128866.65294938593,0.17338,0.1709208909491051
0.08300727937866449,4332.162036368015,52190.146078700636,0.79214,0.7902078558469887
0.11371565940076403,4332.582407786625,38100.13880777369,0.42884,0.4241976172979196
0.08576369350609869,4339.004468845843,50592.55602765399,0.51572,0.5148066364815279
0.08611397917490769,4339.251075999077,50389.624513640745,0.41438,0.41276175811431143
0.039071856190482854,4341.2332666083375,111108.9589766093,0.33581,0.3302546793477271
0.06226646535913497,4341.533016459445,69725.0597318916,0.5315,0.5268484791559492
0.0739886038999227,4341.9005349166,58683.368871096325,0.53493,0.5322873956045842
0.021061965919922643,4343.207823325992,206210.94155402295,0.30867,0.2643627845355643
0.09175105079318313,4343.491992061143,47339.97000047277,0.43551,0.43004958693435935
0.07039836053942752,4345.659234346413,61729.55166921209,0.65584,0.6516328386391417
0.07244313772689205,4349.223936615829,60036.38264554805,0.72611,0.724463964954332
0.10012979001824425,4350.043579408227,43444.04975398054,0.57624,0.5772238833634413
0.043700492139023224,4351.273386413386,99570.35203564286,0.5374,0.5387024117641267
0.3087821330629449,4352.732642087724,14096.452404519223,0.078235,0.07273797574204277
0.07604852971797808,4353.0114387355015,57239.91581268451,0.79524,0.7890505554976731
0.08644421280477614,4353.81097481105,50365.55754916305,0.61334,0.611899397216518
0.07904226254956762,4357.860661803685,55133.29858277853,0.61165,0.6093638782627577
0.07171734152962118,4359.3407717325945,60785.030213816135,0.46323,0.43576094036848423
0.07309847254449753,4365.564241050457,59721.688964061315,0.84528,0.8450799732686487
0.04033867027643857,4368.048829530985,108284.40302064992,0.76278,0.7487896689449458
0.14643716935333612,4368.297592226423,29830.52466471966,0.46142,0.4877503955105782
0.14343814920534953,4371.915629534766,30479.448136742376,0.64106,0.6500232016245029
0.05043548285274122,4375.986630937835,86764.04752016754,0.20507,0.15476358812495228
0.14148429595041065,4376.219782850044,30930.78106975124,0.66054,0.6624658728774495
0.1061558250702623,4377.24687310318,41234.16562591806,0.2482,0.24248501551248386
0.08372102697426974,4379.899176992824,52315.40194005161,0.79195,0.7955898377061404
0.037419400400441706,4381.468849185305,117090.83529659083,0.8026,0.8035508462935204
0.07826772069667377,4381.871640649791,55985.68096331457,0.65933,0.6586983409615665
