wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.01680999,5176.82289877,0.00000000,1591.00000000,nan,7.45480732,0.01998536,0.01998461,38604,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.61652624,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.66495899,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.71335168,nan,0.00000000,-2147483648,118,1
5177.50643600,5177.49368824,0.00000000,1612.07910133,0.17310907,7.79518807,0.01998466,0.01998461,38599,118,1
5177.63410193,5177.62786699,0.00000000,1617.58412662,0.07849628,7.88374870,0.01998463,0.01998461,38598,118,1
5177.63410193,5177.62786699,0.00000000,1617.58412662,0.07849628,7.88374870,0.01998463,0.01998461,38598,118,1
5177.89536107,5177.89624535,1628.89841865,1628.86022059,0.18930520,8.06467530,0.01998461,0.01998461,38596,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,8.16290608,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.24274665,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.35428095,nan,0.00000000,-2147483648,118,1
5178.43829288,5178.43308551,0.00000000,1652.34585438,0.17068951,8.43926172,0.01998463,0.01998461,38592,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.51310296,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.54479232,nan,0.00000000,-2147483648,118,1
5178.68330725,nan,0.00000000,1662.96597665,0.21892782,8.60755577,0.01998506,0.01998461,38591,118,1
5178.83556702,5178.83578867,1669.58329457,1669.57367332,0.18231275,8.71189568,0.01998461,0.01998461,38589,118,0
5178.97139813,5178.97003697,1675.41257615,1675.47170041,0.18718104,8.80477967,0.01998462,0.01998461,38588,118,0
5179.24355877,5179.23855445,0.00000000,1687.30172747,0.25129430,8.99034338,0.01998463,0.01998461,38586,118,1
5179.24355877,5179.23855445,0.00000000,1687.30172747,0.25129430,8.99034338,0.01998463,0.01998461,38586,118,1
5179.37004675,5179.37282363,0.00000000,1692.80601768,0.08998397,9.07633387,0.01998460,0.01998461,38585,118,1
5179.51420136,5179.50709977,0.00000000,1699.08361028,0.15385835,9.17412505,0.01998464,0.01998461,38584,118,1
5179.64478064,5179.64138286,0.00000000,1704.77419104,0.10499252,9.26250726,0.01998462,0.01998461,38583,118,1
5179.78206057,5179.77567292,0.00000000,1710.76105886,0.22440651,9.35521266,0.01998464,0.01998461,38582,118,1
5179.92986181,nan,0.00000000,1717.21167922,0.20701698,9.45477156,0.01998469,0.01998461,38581,118,1
5180.05076512,5180.04427392,0.00000000,1722.49216446,0.06060858,9.53601166,0.01998464,0.01998461,38580,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.62049564,nan,0.00000000,-2147483648,118,1
5180.30245271,nan,0.00000000,1733.49567624,0.07714388,9.70452943,0.01998457,0.01998461,38578,118,1
5180.30245271,nan,0.00000000,1733.49567624,0.07714388,9.70452943,0.01998457,0.01998461,38578,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.78842612,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.83403661,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.86439783,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.92500926,nan,0.00000000,-2147483648,118,1
5180.71071491,5180.71589828,0.00000000,1751.37617137,0.55825592,9.97605150,0.01998459,0.01998461,38575,118,1
