2457647.64936 -99.2922398009 6.24544723375 8.21079 0.500792 -91.0814498009 6.22533681998 27.3297786221 0.0
2457690.57257 -114.29787571 4.12263667147 1.32063 0.4103 -112.976605158 4.1021685771 17.1738934273 0.000640552022931
2458010.67875 -179.590576675 4.74963362271 6.65052 0.388974 -172.934639112 4.73367920093 27.439730464 0.00541756299809
2458026.66519 -206.379532122 5.83729189167 4.76884 0.360416 -201.60503599 5.82615455816 25.4427947708 0.00565613190983
2458034.61681 -12.1128404549 8.79173775221 -25.88 0.663134 -37.9870656593 8.76669299118 23.818806709 0.00577479559607
2458054.58168 -226.571664853 6.47417187678 -1.15232 0.364508 -227.717912117 6.4639024906 17.6041830605 0.0060727355372
2458080.51652 -7.70795490625 6.60356285072 6.58226 0.342317 -1.11923513975 6.59468432868 6.43837522888 0.00645976649897
2458084.54053 -37.9330690958 6.03147008489 0.41484 0.526436 -37.5117092782 6.00845209042 4.42549019941 0.00651981763092
2458110.44317 -219.86885588 7.24491043938 3.90664 0.483487 -215.955309512 7.228759755 -8.10525272793 0.00690636817513
2458112.41792 -144.260225642 2.65788933481 3.55366 0.49487 -140.699629804 2.61141329536 -8.98823107195 0.00693583766608
2458124.4235 -31.9585053782 8.87725536814 -2.6858 0.404985 -34.6371903787 8.86801274361 -14.4169064998 0.00711499950797
2458132.41177 -81.683660897 7.04653308021 3.98827 0.587082 -77.6881566868 7.02203411953 -17.6785322294 0.00723421014262
2458140.40207 -217.403942002 4.79563492923 0.358493 0.550576 -217.038095551 4.76392489893 -20.5889644956 0.00735345101616
2458209.33438 -263.103957486 8.75818470014 4.33651 0.508287 -258.759065344 8.74342287479 -25.3113522562 0.00838214219439
2458212.31353 -20.2292643808 8.48133904712 1.32826 0.462928 -18.8925777801 8.46869586766 -24.6336627353 0.00842660071121
2458213.31984 -279.92219934 9.43935159487 2.76909 0.443744 -277.144667722 9.42891562132 -24.4113767371 0.00844161807753
2458392.65476 -22.8662771207 7.1586012113 3.11915 0.449268 -19.7360092505 7.14448945458 25.3308191235 0.0111178702401
2458488.42374 -57.7527382852 4.1028022379 2.43533 0.559464 -55.3048612346 4.06447859338 -13.8965148885 0.0125470505758
